frequency_hz,tx_port,status,phase_10deg_wall_latency_ms,full_bearing_deg,full_bearing_valid,full_bearing_residual_phase_rms_deg,nominal_51mm_bearing_deg,nominal_51mm_valid,error,run_json,run_sha256
5813000000.0,TX2,analyzed,23.904,323.25,False,29.588964531284894,323.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5813000000-tx2-20260911T225144.035646Z/run.json,2b7e8f7a9d04e363dc331fb28718c2e0b8d136cc09a176a3b576479d2ae2fdb5
5814000000.0,TX1,analyzed,47.808,341.25,False,74.38041821861754,340.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5814000000-tx1-20260911T225153.613313Z/run.json,4cd3f9f92e469a01be813c1f5f0faa6d91c1e3c55a6067e3d37342c2dae2171d
5814000000.0,TX2,analyzed,23.904,323.5,False,28.52254590495339,323.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5814000000-tx2-20260911T225203.532888Z/run.json,9049095db2a8f11dbf6fa873b1566dfb2288f77c7db9ffe9e96b746898bd98f6
5815000000.0,TX1,analyzed,95.616,323.25,False,48.273768067554045,323.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5815000000-tx1-20260911T225213.951069Z/run.json,677abe1e88559f8fb2d945ba19ea6f1f2f9d103beecb71c0d36d2825893f6177
5815000000.0,TX2,analyzed,23.904,323.25,False,28.48115895575792,323.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5815000000-tx2-20260911T225224.133413Z/run.json,4ff3e337cec0ea796e51ad141815c08fd5280e9be22cfa1c04789bd9ff3629db
5816000000.0,TX1,analyzed,95.616,323.25,False,49.568794517394835,323.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5816000000-tx1-20260911T225233.944067Z/run.json,a31b5a5a2358daf5eb52aaeb939702bd329e50c5108e3a802f530af15acb21df
5816000000.0,TX2,analyzed,47.808,317.0,False,77.76508270943383,317.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5816000000-tx2-20260911T225243.894039Z/run.json,c6fee4fbbceb0fa2e8a78ad2007ecbdc5df020d9570533d75674cd9488abbff2
5817000000.0,TX1,analyzed,95.616,323.5,False,41.55176485460991,323.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5817000000-tx1-20260911T225254.656197Z/run.json,37fca032df93402e77bb9f146b14df9bf49e65a5640099d57edad18cd23fd090
5817000000.0,TX2,analyzed,47.808,316.0,False,77.74351801137364,316.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5817000000-tx2-20260911T225304.764097Z/run.json,52d65980be4bac2344a7827534f358d932e1964d862442919cad88298ed16f3f
5818000000.0,TX1,analyzed,95.616,346.5,False,62.74125107426883,345.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5818000000-tx1-20260911T225315.324446Z/run.json,b314ffec1d23cbdd6aee046540de02c6873d479680b59d4333f12bf5b5159a70
5818000000.0,TX2,analyzed,23.904,322.5,False,27.379220845244742,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5818000000-tx2-20260911T225325.660731Z/run.json,df9d5aa834cce15ba6cb25413e0ce266472b4354eec8d4c1dee33d8b2d1e1c1b
5819000000.0,TX1,analyzed,95.616,324.75,False,49.70611621316367,325.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5819000000-tx1-20260911T225336.120612Z/run.json,2d4015d49d032e3baf9318f70b4ef4322a90778e9c924979a40a48d640ca0681
5819000000.0,TX2,analyzed,23.904,322.25,False,26.988640929002756,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5819000000-tx2-20260911T225346.508054Z/run.json,387f0f5167a58ae7df3916b01be9df95527c47868f90ea0b6063df4ce659316d
5820000000.0,TX1,analyzed,95.616,324.25,False,43.10688016556546,324.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5820000000-tx1-20260911T225356.444079Z/run.json,122055a8bb78429c9cce41fce2bdede5a0d2f6ef721aa4abc8acbdc5ad43c7be
5820000000.0,TX2,analyzed,,315.0,False,67.8305478561028,315.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5820000000-tx2-20260911T225406.250222Z/run.json,e1ee998afd0752eca644230069a846c5ee7dc73726d490cca840239c45a095f4
5821000000.0,TX1,analyzed,95.616,324.75,False,42.20111868530856,325.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5821000000-tx1-20260911T225416.789247Z/run.json,bd42ccf62206c89564b96488f598a7318b6a53e8952e7fe88656252dc8bdc9d7
5821000000.0,TX2,analyzed,47.808,310.25,False,75.4269684881047,310.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5821000000-tx2-20260911T225426.699356Z/run.json,c884a9cee8f0091f6f6e9330606128d1f73def39f708bad8d7a532839203edcd
5822000000.0,TX1,analyzed,191.232,325.5,False,52.992682232441815,325.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5822000000-tx1-20260911T225436.959895Z/run.json,57b4d05a572e6f80e3a7481f58bed97277cbf4814ff074754d5680e93115db57
5822000000.0,TX2,analyzed,47.808,308.25,False,69.91656871117563,308.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5822000000-tx2-20260911T225447.333972Z/run.json,7b9ec118c40040e3364054df2285022f6bfd061088f254cb82e8da4fc5b6a2ad
5823000000.0,TX1,analyzed,191.232,325.5,False,48.33542546309332,325.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5823000000-tx1-20260911T225457.902209Z/run.json,cc7342c87024fa366e5a3c81942ab13c6684935f6b73d6fa90d2e8c03fdee23d
5823000000.0,TX2,analyzed,23.904,322.0,False,27.62814137247313,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5823000000-tx2-20260911T225512.917344Z/run.json,252fbf771fc741c10dabcf9f2e8e43194b70ab2fb6778fddbeb529ce72f0f711
5824000000.0,TX1,analyzed,95.616,97.25,False,52.05251399805742,97.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5824000000-tx1-20260911T225522.896116Z/run.json,d8af83badbb5aae6af4e850a2310b47a7b12975210ab818cc1516938f64966b9
5824000000.0,TX2,analyzed,23.904,322.0,False,28.059352593544777,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5824000000-tx2-20260911T225532.777648Z/run.json,f93b8e360c4ff92eea8bb4c50db67e673f65ade8506c1fa70fcb54ad347e9746
5825000000.0,TX1,analyzed,47.808,97.0,False,51.46380111069191,96.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5825000000-tx1-20260911T225542.901675Z/run.json,e2299e3712e1d84d39fc3c985bced8639d151bbac4079e90489c57f84dfe1af0
5825000000.0,TX2,analyzed,23.904,305.75,False,67.64118535137116,306.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5825000000-tx2-20260911T225552.752936Z/run.json,ff3592115152bf50d716b26ea1b2a59d22404e638708cb90377d9ff9047669ac
5826000000.0,TX1,analyzed,191.232,325.75,False,46.938711578929635,325.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5826000000-tx1-20260911T225602.818010Z/run.json,7e8d0c453793d84f51b4a8f5c29f6a035f4f831d9269bca9ef09cdaae6fbe00a
5826000000.0,TX2,analyzed,23.904,321.75,True,26.863477971662768,321.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5826000000-tx2-20260911T225613.332658Z/run.json,be798712ec2f629142c18bf7f0670614cd2eb0bc2c536ce0844913bd1fbce3c6
5827000000.0,TX1,analyzed,95.616,324.75,False,50.95116937711555,325.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5827000000-tx1-20260911T225623.626968Z/run.json,897620f0770d79aeb35f10f25c32dec8c55e82d6b6cc63974a22ce1cac6d71bb
5827000000.0,TX2,analyzed,23.904,303.75,False,61.22149793269257,303.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5827000000-tx2-20260911T225634.584877Z/run.json,995365ad65ece962d044e8ccd0a7d2844d8d162832b5282f7d0761f4baa781f5
5828000000.0,TX1,analyzed,47.808,97.0,False,52.21339018682191,96.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5828000000-tx1-20260911T225644.934162Z/run.json,1e78b0b1363a73a98403a0f962e1d54194331ceee90cf31359ce951188f2e6f8
5828000000.0,TX2,analyzed,23.904,321.25,True,27.079182584856035,321.25,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5828000000-tx2-20260911T225655.436597Z/run.json,3f25bc1f3cf15d435b49d803390f750ce2ed143cf4e74480ba6e8bfe1671aa25
5829000000.0,TX1,analyzed,95.616,324.75,False,48.8128719822061,325.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5829000000-tx1-20260911T225705.802064Z/run.json,7bc103dc90d7469323f2233ef6ec12e2845a329c9a344e94619dd0a3635d0d50
5829000000.0,TX2,analyzed,23.904,321.5,True,27.77107586992415,321.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5829000000-tx2-20260911T225716.235073Z/run.json,587a6f24d26094a8f6d2ae6099edc6d81a03c4e3fd501f3baa248f39c7e6d901
5830000000.0,TX1,analyzed,47.808,324.75,False,55.23289471577294,325.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5830000000-tx1-20260911T225726.628874Z/run.json,3767f41d350e880ab38e79860befd9e0434688e7a06627a6fb46aa277b90a999
5830000000.0,TX2,analyzed,23.904,298.5,False,55.07045639627707,298.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5830000000-tx2-20260911T225737.225920Z/run.json,a8e78429ede88446d983d4c59f389485cc48e4656f6c24fbb2bb861ac2da9fd5
5831000000.0,TX1,analyzed,47.808,323.75,False,47.52676640413202,324.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5831000000-tx1-20260911T225747.945414Z/run.json,7bd34c3497f58f59a4d994f2166d8aea43873999b66ecc4bdaab2da227af85a7
5831000000.0,TX2,analyzed,23.904,299.75,False,57.705170910471644,299.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5831000000-tx2-20260911T225758.530815Z/run.json,142f035b1ec61cddfc6d7b6fc072838844ed10601936b0846b2fb692721bebaf
5832000000.0,TX1,analyzed,47.808,96.0,False,51.78816801631542,95.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5832000000-tx1-20260911T225808.579242Z/run.json,4dbb39b76b65beb980e9c596ca60476df30b6a06757e7aa552a2bcdf342a9c79
5832000000.0,TX2,analyzed,23.904,296.5,False,57.78728863947556,295.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5832000000-tx2-20260911T225818.305490Z/run.json,e48b82b10d49cb015ba913dd561b75cd43a8539a46eaac02c6837dfd26bf10eb
5833000000.0,TX1,analyzed,95.616,324.0,False,51.73224701683379,324.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5833000000-tx1-20260911T225828.412119Z/run.json,29d5c0163d35ed2391e2716ec00d45b6484f4841ddc1da25b7bd0809587506a0
5833000000.0,TX2,analyzed,23.904,297.0,False,56.276094833475625,296.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5833000000-tx2-20260911T225838.174359Z/run.json,5396386e4d3d73872cc3fd2b85bd3f31b53ae98b63a9fffd41ab5c998f6047cd
5834000000.0,TX1,analyzed,47.808,95.75,False,52.141081401533874,95.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5834000000-tx1-20260911T225847.927663Z/run.json,e7857af04ee58a1158f0156fbaa9c4b57f1a82dde9dabdd2bdd3c2f366b0b4fe
5834000000.0,TX2,analyzed,23.904,294.5,False,55.099216201721774,294.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5834000000-tx2-20260911T225857.906478Z/run.json,4bd73934999138b83ff6306d7fa175f436ea65c32d162a64f543a496b48be1a2
5835000000.0,TX1,analyzed,47.808,323.75,False,50.55233601856195,324.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5835000000-tx1-20260911T225908.861789Z/run.json,2c6ed3e448dfd2132464792c89224eaae05bbcf670fe78df8880f61e2144da39
5835000000.0,TX2,analyzed,11.952,321.0,True,28.545700888064772,321.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5835000000-tx2-20260911T225918.885816Z/run.json,d01a015f70b6bf3f53266bc136eb9c7e9296f19af443582fadd53012193f04a9
5836000000.0,TX1,analyzed,47.808,95.75,False,51.58479188247632,95.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5836000000-tx1-20260911T225928.825645Z/run.json,6992cea72c88418bdd6050717b4f98ef05026b72e1984c7ada29b70caf348bad
5836000000.0,TX2,analyzed,11.952,295.0,False,55.28260081217955,294.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5836000000-tx2-20260911T225938.907507Z/run.json,5677ef394c60070cbc2e31474b13bcff2243721a634349214ee7592386e56e34
5837000000.0,TX1,analyzed,23.904,322.5,False,53.667064346333305,322.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5837000000-tx1-20260911T225949.157411Z/run.json,cb13506cd1461c8320bf0021ef0025fe812d59737a5af1cf1068e7f8d67776c2
5837000000.0,TX2,analyzed,11.952,321.0,False,28.995789214618863,321.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5837000000-tx2-20260911T225958.877561Z/run.json,fe9ae8321a11995ef25c2fd24a873b33ef7af16ad5d8d9756200562bc143c091
5838000000.0,TX1,analyzed,23.904,95.25,False,51.995540673761546,95.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5838000000-tx1-20260911T230008.504553Z/run.json,061477661ac5bd528f94f58f534f88e04fe1e3ab85f65c2dd9f1795c32ba0dfd
5838000000.0,TX2,analyzed,23.904,295.0,False,54.64662941577952,294.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5838000000-tx2-20260911T230018.315482Z/run.json,d0896d141717ff531ab1bb513c0d6b1fcf76b234212be3c7c9ae5609dd34d2c3
5839000000.0,TX1,analyzed,47.808,264.5,False,58.426567649819475,264.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5839000000-tx1-20260911T230028.016037Z/run.json,7219e6269f29ab8e1337cbf226b46b3497764bd9d0e5841999616d9b4204cf42
5839000000.0,TX2,analyzed,11.952,320.75,False,28.827925645303967,320.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5839000000-tx2-20260911T230038.414471Z/run.json,ef1906630af75a8468a787b20ebe6a17bebf162baae8e8c6e2e57439e80532ab
5840000000.0,TX1,analyzed,23.904,321.75,False,51.0831752392774,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5840000000-tx1-20260911T230048.201693Z/run.json,7dbe8806c4d05ed9f555d42a7c4355c572d9c9a4c04e463ade577b42fc2665db
5840000000.0,TX2,analyzed,11.952,321.5,False,29.639000322347858,321.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5840000000-tx2-20260911T230058.541451Z/run.json,dee8e6c7312b17f84e6739a583e3eeb185631051cc116dbbe51e76742b67355f
5841000000.0,TX1,analyzed,23.904,264.5,False,57.240330171750195,264.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5841000000-tx1-20260911T230109.532690Z/run.json,dab35782d85b36bb7f072bed76c8e0461e0b992ecc2ff2ed42808fcf597e00c7
5841000000.0,TX2,analyzed,11.952,292.75,False,55.49910051160249,292.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5841000000-tx2-20260911T230120.853392Z/run.json,bd9b1b0902a065b24f0431788b30d4ad758780cd99abc65c15e665c15e15b78a
5842000000.0,TX1,analyzed,95.616,320.75,False,50.43670832869158,321.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5842000000-tx1-20260911T230131.913725Z/run.json,95470009a15aba034cc8e13d022ddc00844e5cb00576ce3fbb66686d8dc7c79f
5842000000.0,TX2,analyzed,11.952,292.5,False,56.60986953468577,291.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5842000000-tx2-20260911T230142.728095Z/run.json,4e0706cc8e5e1d7fff98b6ddd286abdab15e8d0850896e7e988580391b12b3c1
5843000000.0,TX1,analyzed,23.904,264.5,False,58.37803352630079,264.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5843000000-tx1-20260911T230155.574138Z/run.json,0d0af7d23af0f5034bc1df64e6f2b725617207e6ec8a804808754591402b3823
5843000000.0,TX2,analyzed,11.952,321.25,False,29.79391337818023,321.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5843000000-tx2-20260911T230205.739254Z/run.json,83772fd15a810575fb5862bf9f607b116916b5f8c472c283d126219513a98b8f
5844000000.0,TX1,analyzed,23.904,320.5,False,47.90726441257261,320.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5844000000-tx1-20260911T230216.177081Z/run.json,0d4f06a20f0327b4a9bfe89c841c42d341eacffde9efb17b38aee8ff12851c83
5844000000.0,TX2,analyzed,11.952,291.5,False,55.6101030872578,291.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5844000000-tx2-20260911T230226.975048Z/run.json,194e5648ba056f5a5a16a5b500c7ccbcfe38a77741e0a8d4686656cc00d15f8c
5845000000.0,TX1,analyzed,23.904,265.25,False,57.272293600381104,265.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5845000000-tx1-20260911T230237.171210Z/run.json,2a596f957bf88fee7850f5e9b7721c2011cc383a876cf8551e317d035184319c
5845000000.0,TX2,analyzed,11.952,321.75,False,31.204621733028713,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5845000000-tx2-20260911T230247.558705Z/run.json,9200102399ffae11bc57d5dcd2db92c5a27fae95e76f38b39c9f4a63ba8c1c71
5846000000.0,TX1,analyzed,23.904,265.5,False,56.74052400380587,266.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5846000000-tx1-20260911T230258.628980Z/run.json,c9a76360f10b49fa1c9a5a5421812e49c0db220e13ffe014fa20b1a720ff3d90
5846000000.0,TX2,analyzed,11.952,322.0,False,30.642488945521304,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5846000000-tx2-20260911T230309.153774Z/run.json,ffc519a2e25a33a054991543144b5949c3a7c0ba3cf32f52aabcbfa9cea992a2
5847000000.0,TX1,analyzed,23.904,266.0,False,56.75302250656599,266.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5847000000-tx1-20260911T230319.336421Z/run.json,b58267f57bb4f407ab62ff2bfc27ea34be5eba5a6bbd03e3b903492fb00a3c19
5847000000.0,TX2,analyzed,11.952,321.75,False,31.55760002016051,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5847000000-tx2-20260911T230340.045881Z/run.json,00624efba812b81de1fdd4067591028c1ac8de8f6c4c70a10c0157ff29bb19d3
5848000000.0,TX1,analyzed,23.904,266.75,False,56.35194410540067,267.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5848000000-tx1-20260911T230350.894395Z/run.json,9bf5e5fba9585c41821baacc61d03eb5c1a160d7e455b66b93f89551db7ca380
5848000000.0,TX2,analyzed,11.952,322.25,False,32.22468759755111,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5848000000-tx2-20260911T230400.563477Z/run.json,0add75d8a707d6e344371bff349dc37d2636ba4b096e68b08336432925d2b3d5
5849000000.0,TX1,analyzed,23.904,267.75,False,54.04551825340623,268.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5849000000-tx1-20260911T230410.581847Z/run.json,561e3f3b9c1429478118ab032f368423720ca9364d4196d6f23a4aa9db556fee
5849000000.0,TX2,analyzed,5.976,322.5,False,32.41586986183571,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5849000000-tx2-20260911T230420.490072Z/run.json,b5fca7fdf9b4222f36f870b026f5d54ed1a2c2dff8179312a510fdb3554617b3
5850000000.0,TX1,analyzed,47.808,322.25,False,45.32908020776147,322.5,True,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5850000000-tx1-20260911T230430.432003Z/run.json,c85e3803df00dd541b37398529f77dbd1dae7323aec9d1fbfd5babefce360dbb
5850000000.0,TX2,analyzed,11.952,322.25,False,32.646215102558024,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5850000000-tx2-20260911T230441.817932Z/run.json,b28691397821d5975b82e9cda2921966d45f95e436d7d44212f431d009666ad6
5851000000.0,TX1,analyzed,23.904,268.75,False,53.651699922848685,269.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5851000000-tx1-20260911T230451.824303Z/run.json,3faef5036c20e8a93d6c8d09604f236e22d9891c6e3ec44aeb79df98d6cfda1f
5851000000.0,TX2,analyzed,5.976,323.0,False,33.946417919856714,322.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5851000000-tx2-20260911T230502.577041Z/run.json,c8bd5633aa335952ad689fde32f3fd324100b6a6f06d024a6bd9339a760e0645
5852000000.0,TX1,analyzed,23.904,270.5,False,52.00834679727225,270.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5852000000-tx1-20260911T230520.467312Z/run.json,d6f34dd416fa475ddae7acc443fd047526050a2a5c2f96b4b9990eeef45ef80e
5852000000.0,TX2,analyzed,11.952,321.5,False,33.63045995156149,321.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5852000000-tx2-20260911T230530.915037Z/run.json,5b266ea5f8b5d09a2241a9695897fbeb4b1f5a759ccc787da5b61f9015a14d98
5853000000.0,TX1,analyzed,23.904,270.5,False,51.80343189647938,270.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5853000000-tx1-20260911T230541.470194Z/run.json,fb3fd9dd818a43b64360a77539ffececb45bd563aef339e5803ffe32c055bcaa
5853000000.0,TX2,analyzed,11.952,322.25,False,36.5858541113978,322.0,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5853000000-tx2-20260911T230552.335006Z/run.json,a7870d35897062fb50edc5bb3719a11312cb7ef627f35feef259a5853ceff907
5854000000.0,TX1,analyzed,23.904,271.0,False,52.18483750046677,271.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5854000000-tx1-20260911T230603.533954Z/run.json,e31922b32a8a276fc8d0a791ff92f6f8fa02d8ae538e7be09d16eb8c638bb775
5854000000.0,TX2,analyzed,5.976,322.5,False,37.769720919383055,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5854000000-tx2-20260911T230614.517152Z/run.json,f911bbb8530587c06d66385fb37c0d3c15fdd0dd6122a585acbd698990d93ae7
5855000000.0,TX1,analyzed,23.904,271.5,False,52.456323207111915,271.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5855000000-tx1-20260911T230624.765132Z/run.json,cf93a6b197e724f661cad868001ded39b93ca6bd3c32afe09c2fe5e258ebe2f6
5855000000.0,TX2,analyzed,5.976,322.5,False,38.409022245728906,322.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5855000000-tx2-20260911T230635.175470Z/run.json,f33de24d4b1285b3f35017f9d6bed82dcb0982cdcb7b3c5ce7c34658f46cc367
5856000000.0,TX1,analyzed,23.904,272.25,False,51.741106659231015,272.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5856000000-tx1-20260911T230646.439930Z/run.json,fa000711274b1f562171208eff97d4a0c3fff33cadf01c818f7cea9f54c8c63c
5856000000.0,TX2,analyzed,11.952,321.75,False,38.349792158834866,321.75,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5856000000-tx2-20260911T230657.425891Z/run.json,ba29724e84f012e857b6a88e4e5efc299a446f9cdd848d9a34a7eb349dd998f3
5857000000.0,TX1,analyzed,23.904,273.0,False,51.859776266163564,273.5,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5857000000-tx1-20260911T230707.010760Z/run.json,3188f2c267381edef352a707ca132da9f119be5693defcfaaef05750b1056701
5857000000.0,TX2,analyzed,11.952,322.5,False,38.56528063087664,322.25,False,,/srv/bulk/samteway/lab-data/tracking-5ms-full-20260911-resume-v3/captures/dense5ms-5857000000-tx2-20260911T230716.657172Z/run.json,7e4ed9f7452fbbf8f96f5a5cddcd50712dc044d007a8014e77701509d53f0af9
