block,run_json,configuration,dwell_us,round,control,any_window_pass,first_phase_pass_ms,error,common_rotation_deg,gain_error_db,maximum_observable_gain_error_db,maximum_observable_phase_bias_deg,passed,raw_phase_bias_deg,relative_phase_bias_deg,weighted_phase_bias_deg
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r2-A-25us-20260908T230147.767604Z/run.json,A,25,2,False,False,,,5.695093145597717,"[-7.72370546303746, -8.295389881335586, -7.2421822548908334, -5.076274678035001, -13.134241904879369, -2.6272113288776637]",13.134241904879369,135.8013508170293,False,"[-3.215719395666936, 47.42786660954591, 51.653793616981936, 4.805552682458627, -130.10625767143156, 84.4911098576903]","[-8.910812541264654, 41.7327734639482, 45.958700471384226, -0.8895404631390895, -135.8013508170293, 78.7960167120926]",32.32779806997043
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r2-A-50us-20260908T230202.643731Z/run.json,A,50,2,False,False,1.1962902960649155,,-0.7615661576634503,"[-0.9878287609686323, -0.8603847581376979, -0.9069422742460995, -1.050095017233466, -0.951734021871705, -1.0921748718568098]",1.050095017233466,1.10349577011336,False,"[-1.6414517390443715, 0.20240420417342608, -0.3313001529410486, 0.34192961244990994, -0.2961298180356107, -0.5429225856443244]","[-0.8798855813809212, 0.9639703618368762, 0.4302660047224017, 1.10349577011336, 0.4654363396278396, 0.21864357201912585]",0.9260287806228158
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r2-A-200us-control-20260908T230217.565293Z/run.json,A,200,2,True,True,1.4954486845695958,,-0.9703179463576326,"[-0.23400495648472203, -0.14928416226200067, -0.17232124392435513, -0.24628874338952167, -0.11900678273773557, -0.19468456709440907]",0.24628874338952167,1.1273807681426882,True,"[-1.9458367783351813, 0.09191137508911282, -0.23985421976776908, 0.15706282178505557, -0.10657674040507048, -0.6626512659104254]","[-0.9755188319775489, 1.0622293214467453, 0.7304637265898634, 1.1273807681426882, 0.863741205952562, 0.307666680447207]",1.0118165709435254
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r2-A-100us-20260908T230232.453860Z/run.json,A,100,2,False,False,,,-21.36337806088478,"[-34.83086790737311, 5.2023837473800345, -0.5951612767220295, -7.871643993852569, 6.938447684422799, 4.980097180083583]",34.83086790737311,144.30115393360117,False,"[-46.48889225379653, 121.45597694883159, 25.05456056520427, 8.726232534371473, -165.66453199448597, -89.58280968975495]","[-25.125514192911744, 142.81935500971636, 46.41793862608905, 30.089610595256257, -144.30115393360117, -68.21943162887017]",58.52634747427932
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r2-A-1000us-20260908T230247.590759Z/run.json,A,1000,2,False,False,12.5620863958933,,75.05522961522277,"[-22.470383176611666, 6.902682650495279, 1.4543479654437397, -7.051067902570463, 8.421667185835432, 8.299717683278843]",22.470383176611666,118.33257026294393,False,"[100.12880699732581, 121.4936291431403, 17.864534073893168, 7.385144924905349, -166.6122001218333, -87.406700859378]","[25.07357738210304, 46.43839952791753, -57.1906955413296, -67.67008469031742, 118.33257026294393, -162.4619304746008]",51.88628724325119
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r2-A-200us-20260908T230302.629462Z/run.json,A,200,2,False,False,,,-25.545115397357172,"[-45.951245642093006, 6.684746678538678, 1.3706680915858824, -7.186194146157289, 8.204543981195553, 8.142492020521958]",45.951245642093006,147.75842300761676,False,"[-51.14241993338515, 122.21330761025959, 17.99129435407679, 7.935634973547509, -165.531190107955, -86.12550886497496]","[-25.59730453602798, 147.75842300761676, 43.53640975143396, 33.48075037090468, -139.98607471059785, -60.580393467617796]",59.74047987888617
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r3-A-1000us-20260908T230317.695365Z/run.json,A,1000,3,False,True,6.281248980546853,,-0.007648635212232596,"[-0.1724613778805267, -0.08540139075764583, -0.12181778963843509, -0.179688276758829, -0.04685176655982919, -0.18160843493469492]",0.179688276758829,0.9717043841355838,True,"[-0.851633968868987, 0.964055748923351, 0.6922273963933232, 0.9324477058153136, 0.8477347351123569, -0.32816625549753664]","[-0.8439853336567543, 0.9717043841355838, 0.6998760316055558, 0.9400963410275462, 0.8553833703245894, -0.32051762028530406]",0.8764234587819806
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r3-A-100us-20260908T230332.502536Z/run.json,A,100,3,False,False,,,-1.407335364038692,"[-25.415915516973136, 4.784086753683504, -0.28761069433812, -7.613164194982044, 6.343647663859886, 5.57969567852338]",25.415915516973136,164.37179294964596,False,"[-16.198308661706317, 120.16720426005907, 20.279849858387298, 7.409880311876736, -165.77912831368465, -86.79519545850481]","[-14.790973297667623, 121.57453962409775, 21.68718522242599, 8.81721567591543, -164.37179294964596, -85.38786009446612]",50.87388692281233
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r3-A-25us-20260908T230347.531702Z/run.json,A,25,3,False,False,,,-0.5908678500491008,"[-2.694639761304588, -2.7795922341792076, -2.5029643654817417, -2.6348162096046606, -3.021209629144887, -2.6654593712372177]",3.021209629144887,2.6993900875088905,False,"[-1.4312918397225958, 2.10852223745979, 0.19236836137042151, 0.03169327538964708, -1.5104868135787242, -3.2509807521469125]","[-0.8404239896734951, 2.6993900875088905, 0.7832362114195223, 0.6225611254387478, -0.9196189635296236, -2.660112902097812]",1.123419061531348
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r3-A-200us-control-20260908T230402.264143Z/run.json,A,200,3,True,False,,,-165.88771373563821,"[-45.38188801442735, 6.877408055635587, 1.4855069832372974, -7.161704714512101, 8.35995860395026, 8.315028462815146]",45.38188801442735,175.98224781597645,False,"[-159.43673466341008, 122.32759688319167, 18.13003844838534, 7.940941629729406, -166.43316858454094, -87.2135088428511]","[6.450979072228135, -71.78468938117011, -175.98224781597645, 173.82865536536764, -0.5454548489027062, 78.67420489278712]",105.4551077022156
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r3-A-50us-20260908T230417.250050Z/run.json,A,50,3,False,False,,,-72.516354160945,"[-37.6906252534952, 2.7587641151305773, -3.7537477170974243, -9.96750786254307, 5.522023703573785, -4.632648761884091]",37.6906252534952,165.8080221620771,False,"[-104.88988129013673, 121.67562367697792, 49.643121996586004, 19.05003994877407, -164.39795248638725, -119.37620424091071]","[-32.37352712919173, -165.8080221620771, 122.15947615753099, 91.56639410971907, -91.88159832544225, -46.85985007996571]",82.22016111935797
block-20260908T225855806955Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T225855806955Z-r3-A-200us-20260908T230432.222533Z/run.json,A,200,3,False,False,,,-149.71702411104047,"[-44.24558213073656, 6.8072460158576975, 1.4756126965910374, -7.3446990295466925, 8.278228622428603, 8.335285594890077]",44.24558213073656,166.76687805809934,False,"[-152.44408681358433, 122.01269524676376, 17.04985394705884, 7.733779809556908, -166.1380757381674, -86.58559175252887]","[-2.7270627025438587, -88.27028064219577, 166.76687805809934, 157.45080392059737, -16.42105162712692, 63.13143235851162]",97.94422297591771
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r1-B-1000us-20260908T231739.360036Z/run.json,B,1000,1,False,False,50.243603175061175,,78.59209931178188,"[-23.305230609243356, 6.7552307945664865, 1.827373670751606, -6.4562375627337065, 8.648076727348498, 9.161174152178798]",23.305230609243356,117.70779151504011,False,"[101.37097322162617, 127.96548272650485, 17.737481854828957, 9.7696732973361, -163.70010917317802, -89.23021750070978]","[22.778873909844297, 49.373383414722966, -60.854617456952916, -68.82242601444578, 117.70779151504011, -167.82231681249166]",51.98217697544677
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r1-B-50us-20260908T231754.505239Z/run.json,B,50,1,False,False,,,-4.882229270353144,"[-29.790495286783223, 3.0677987243794402, -2.3706670949284034, -8.228750045239225, 5.325974833273291, 2.581542638312836]",29.790495286783223,159.03019005149352,False,"[-22.565318107852214, 125.72592141620997, 28.922396404838466, 10.383658128349483, -163.91241932184667, -95.41373620281901]","[-17.68308883749907, 130.6081506865631, 33.8046256751916, 15.265887398702624, -159.03019005149352, -90.53150693246587]",54.21705560034614
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r1-B-25us-20260908T231809.732937Z/run.json,B,25,1,False,False,,,-63.301786938245485,"[-38.82251979026268, 2.4893796055078012, -2.3297078289378463, -10.673486977090263, 4.537097626636065, 4.446492858984118]",38.82251979026268,171.43507513843133,False,"[-93.6343653388449, 125.26313792332317, 16.223223112032088, 8.228175589179754, -165.37493226301868, -92.45726179233618]","[-30.332578400599424, -171.43507513843133, 79.52501005027757, 71.52996252742524, -102.0731453247732, -29.1554748540907]",73.92265381959788
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r1-A-200us-control-20260908T231825.017835Z/run.json,A,200,1,True,False,,,46.369773323895714,"[-43.08994992285271, 5.63233137266515, -0.7514862744022641, -6.771498879725328, 7.275974654573115, 4.567439185848973]",43.08994992285271,147.36997934813584,False,"[54.293570628365885, 122.10941662885216, 30.1024062898975, 9.208730859823296, -166.26024732796847, -93.63408232437493]","[7.92379730447017, 75.73964330495645, -16.26736703399822, -37.16104246407242, 147.36997934813584, -140.00385564827064]",43.70036097986369
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r1-B-200us-20260908T231834.037225Z/run.json,B,200,1,False,False,,,17.717084331035753,"[-39.13874048854373, 5.2934713682320815, -0.14254688464294413, -7.021705802146826, 7.4304790982596405, 6.053388913398826]",39.13874048854373,176.0639256637748,False,"[12.650182868725526, 124.62406734251473, 22.225526711464102, 7.73426560651064, -166.21899000518945, -94.88454105356334]","[-5.066901462310226, 106.90698301147896, 4.50844238042835, -9.982818724525112, 176.0639256637748, -112.60162538459907]",48.926879839893836
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r1-B-100us-20260908T231849.497651Z/run.json,B,100,1,False,False,,,-11.60261828096649,"[-33.391888642568745, 4.202330075550384, -1.6597495005985483, -7.460155368449151, 6.626853891896084, 3.2449520745078866]",33.391888642568745,150.30135964125105,False,"[-33.17076891245668, 128.65703930546516, 34.2560923581085, 12.634673872512787, -161.90397792221756, -94.91673148044642]","[-21.568150631490187, 140.25965758643167, 45.85871063907499, 24.23729215347928, -150.30135964125105, -83.31411319947992]",57.55314602963227
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r1-A-1000us-control-20260908T231904.534048Z/run.json,A,1000,1,True,True,6.282117102370085,,0.32911337020916503,"[-0.6928141939108861, -0.5504278480702931, -0.6452719269714352, -0.4547169384838228, -0.7991089533441418, -1.0586252231264501]",0.7991089533441418,1.7902792669780447,True,"[0.44028408101523747, -0.1164547695499424, 0.34743402426327535, 0.5227101601351621, -1.4611658967688799, 0.2732029972611275]","[0.1111707108060724, -0.4455681397591074, 0.018320654054110326, 0.19359678992599721, -1.7902792669780447, -0.055910372948037496]",0.4010419878126169
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r2-B-25us-20260908T231918.879225Z/run.json,B,25,2,False,False,,,-35.81393807640611,"[-36.94925364572493, 2.9292075190760003, -2.426029187036258, -9.416468405902702, 4.985055540837432, 3.723279876260781]",36.94925364572493,160.4800004709191,False,"[-63.18578655784592, 124.66606239451298, 22.68442467640955, 8.504118497394996, -166.63338811206572, -96.36179814311073]","[-27.37184848143982, 160.4800004709191, 58.49836275281565, 44.3180565738011, -130.8194500356596, -60.54786006670463]",65.30457817329555
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r2-B-50us-20260908T231934.498902Z/run.json,B,50,2,False,False,,,-32.31440601051103,"[-36.41583037094027, 5.12880141744415, 0.350752341101336, -7.87786661252988, 6.923730044599008, 7.585410140147857]",36.41583037094027,159.12910569362063,False,"[-57.68487537099552, 126.81469968310962, 16.55957290106097, 8.342482944806216, -164.1356090553755, -90.46509992123676]","[-25.370469360484503, 159.12910569362063, 48.873978911572, 40.65688895531724, -131.82120304486446, -58.15069391072574]",63.460406108602534
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r2-A-1000us-control-20260908T231949.829474Z/run.json,A,1000,2,True,False,25.121913636402702,,79.87323846508025,"[-22.961973921667592, 7.233607734093393, 1.7149786631299806, -6.4084806667461445, 8.210610906314924, 8.756139014640342]",22.961973921667592,114.14101553405506,False,"[103.74080356497957, 123.02554898470466, 18.79430013212724, 9.181558015878743, -165.9857460008647, -88.36003859631494]","[23.867565099899327, 43.1523105196244, -61.078938332953015, -70.6916804492015, 114.14101553405506, -168.23327706139517]",52.11069446369966
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r2-B-100us-20260908T232004.207669Z/run.json,B,100,2,False,False,400.16445949854403,,-81.53608729089322,"[-38.1632384941002, 6.05371665169555, 1.0139664313852168, -7.20788316790167, 7.7708852427213415, 8.079550978460068]",38.1632384941002,151.2103689370675,False,"[-109.8073394824743, 127.25354377203931, 18.513182057167647, 10.097105220318031, -164.54950169348365, -91.42355370588703]","[-28.27125219158109, -151.2103689370675, 100.04926934806086, 91.63319251121125, -83.01341440259044, -9.887466414993815]",75.95446656215593
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r2-B-1000us-20260908T232019.846817Z/run.json,B,1000,2,False,True,6.28087220260221,,-4.594688808842346,"[-0.4541409985634912, -0.3688297552231127, 0.10583344161032772, -0.1466076843898473, 0.05827995545804921, 0.017289186029275632]",0.4541409985634912,5.610978034235169,True,"[-6.862003410878668, 1.0162892253928237, -3.5156564745005583, -2.4849029232193702, -3.786345516818067, -6.766139389136052]","[-2.2673146020363224, 5.610978034235169, 1.0790323343417874, 2.1097858856229754, 0.8083432920242781, -2.171450580293706]",2.6480427542762603
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r2-A-200us-control-20260908T232035.506787Z/run.json,A,200,2,True,False,,,-135.73000523373116,"[-42.98583616435204, 7.027290838112998, 1.4707655392145713, -6.794766303647156, 8.01156205194425, 8.555086680359397]",42.98583616435204,153.42516825035506,False,"[-144.42619947837105, 122.05870302912133, 17.695163016623894, 8.083758712863213, -167.44473761569176, -89.19629649701055]","[-8.696194244639901, -102.21129173714752, 153.42516825035506, 143.81376394659435, -31.714732381960605, 46.533708736720605]",90.52630726869432
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r2-B-200us-20260908T232044.771720Z/run.json,B,200,2,False,False,,,-146.73822574155344,"[-43.66508969158439, 6.561256797363306, 1.591469219660762, -6.962054664462079, 8.22244476564249, 8.909448439460775]",43.66508969158439,161.98811353533736,False,"[-150.07012028683343, 125.55137447265258, 15.249887793783952, 8.306436074409007, -166.56820674031223, -92.76484252682984]","[-3.3318945452800004, -87.71039978579401, 161.98811353533736, 155.04466181596243, -19.829980998758806, 53.97338321472358]",94.68343018191341
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r3-B-100us-20260908T232101.237930Z/run.json,B,100,3,False,False,,,-7.423486231717015,"[-30.04605462809577, 5.161208627265243, 0.563127850743172, -7.4845579963064335, 6.772778851303771, 7.507179043736941]",30.04605462809577,157.8205233126922,False,"[-24.105515050166904, 125.55005289183423, 16.160131708636197, 8.814877582900047, -165.2440095444092, -91.3155397922306]","[-16.682028818449886, 132.97353912355123, 23.58361794035321, 16.238363814617063, -157.8205233126922, -83.89205356051359]",54.13885286413324
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r3-A-200us-control-20260908T232117.348532Z/run.json,A,200,3,True,False,,,-141.19735555547243,"[-42.45233497250958, 7.067196897400402, 1.437524519944954, -6.667853666318279, 8.102210614595256, 8.492280455022064]",42.45233497250958,159.62290674792277,False,"[-146.9069040216032, 122.2414359946395, 18.42555119245033, 8.445142184573468, -167.17984960256805, -89.16767662208063]","[-5.709548466130761, -96.56120844988807, 159.62290674792277, 149.64249774004588, -25.982494047095653, 52.02967893339179]",92.97443927570413
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r3-B-1000us-20260908T232132.267255Z/run.json,B,1000,3,False,True,6.281349374842063,,-3.468179691589242,"[-0.30231703239432334, -0.23187475439387117, 0.2098504779290714, -0.0015863376604144778, 0.2185100540477785, 0.1295340187152459]",0.30231703239432334,5.54667786467343,True,"[-5.694641112172927, 2.078498173084187, -2.5931819239939533, -1.3765591644121382, -2.6726899150703844, -5.0239308678002]","[-2.226461420583685, 5.54667786467343, 0.8749977675952887, 2.091620527177104, 0.7954897765188577, -1.555751176210957]",2.605775356415601
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r3-B-25us-20260908T232148.344616Z/run.json,B,25,3,False,False,,,-79.25741461123526,"[-36.11236109937959, 3.508688171233109, -1.6065688146662616, -9.656543105166088, 5.336565118324684, 5.50773555344681]",36.11236109937959,155.41889182266686,False,"[-108.27049899918015, 125.32369356609789, 18.05660653195259, 9.24973049647399, -166.31749949247754, -94.76445420050274]","[-29.013084387944883, -155.41889182266686, 97.31402114318786, 88.50714510770925, -87.06008488124226, -15.507039589267478]",75.85181992794564
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r3-A-1000us-control-20260908T232204.034070Z/run.json,A,1000,3,True,True,6.282039883756409,,-0.14491411571756982,"[-0.43335945686113897, -0.3051357336179647, -0.4866992233731115, -0.37476298483365234, -0.5315364428442831, -0.756924840335656]",0.5315364428442831,2.2554704421609624,True,"[-0.03143060671066513, -0.1429968526406625, 0.8500746239486332, -0.24565687505916536, -2.400384557878532, -1.6781775094355684]","[0.11348350900690468, 0.001917263076907301, 0.994988739666203, -0.10074275934159553, -2.2554704421609624, -1.5332633937179985]",0.5313001412706653
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r3-B-50us-20260908T232218.467113Z/run.json,B,50,3,False,False,400.2305204095538,,-66.14178492874694,"[-37.766367055871, 5.6066371699152215, 0.8085928813185506, -7.736790315105605, 7.316246903582871, 8.110148619337847]",37.766367055871,167.11234964557354,False,"[-96.28514356228412, 126.7458654256795, 16.026852075521226, 9.096923699753358, -166.28594376017986, -91.87561025958117]","[-30.143358633537172, -167.11234964557354, 82.16863700426816, 75.23870862850029, -100.14415883143293, -25.73382533083422]",74.02269308352132
block-20260908T231415311061Z,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T231415311061Z-r3-B-200us-20260908T232235.375962Z/run.json,B,200,3,False,False,,,-10.430175922163885,"[-45.977535505769, 5.980000609465963, 1.143542458802221, -6.941011564354631, 7.830677976166818, 8.284404445397138]",45.977535505769,155.21718657727106,False,"[-28.131351757165543, 126.09914674298767, 16.746888448345228, 8.255700693724181, -165.64736249943493, -92.10128045049369]","[-17.70117583500166, 136.52932266515157, 27.17706437050911, 18.685876615888063, -155.21718657727106, -81.67110452832979]",55.146795878809606
