configuration,dwell_us,round,control,method,leading_discard_us,sample_count,phase_pass_ms,weighted_phase_bias_deg,maximum_observable_phase_bias_deg,maximum_gain_error_db,passed,run_json
A,25,2,False,native_refined,5,29.0,,12.338536813812144,67.06506925785432,5.029797619380528,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,native_refined,10,19.0,,12.286970876014689,68.30835887763621,5.0127395785250295,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
A,25,2,False,native_refined,15,9.0,,11.486834916388249,64.53365214289646,4.709944731775665,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-25us-20260908T072025.570249Z/run.json
B,50,2,False,legacy,0,223.0,100.45059136358414,3.025745347925591,16.08440260560237,1.5547676315809196,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,legacy,1,218.0,100.45059136358414,3.061168079885063,16.09686035052786,1.5014274939362826,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,legacy,2,213.0,100.45059136358414,3.0817506576660882,15.783757566722086,1.433059695402481,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,legacy,5,198.0,100.45059136358414,2.9564325658063844,13.310561939122453,1.3736240243127706,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,legacy,10,173.0,100.45059136358414,2.66483616844825,12.779022073324578,1.2192092676416542,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,legacy,15,148.0,200.3032625404803,2.7511727861667366,15.996052916089475,1.1867722864219927,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,legacy,20,123.0,200.3032625404803,3.359346344786459,27.691518867059308,1.2028283690005495,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,legacy,30,73.0,,4.923803394648337,47.700531485771265,1.5514107531537555,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,0,223.0,100.45059136358414,3.125854285256774,18.819011431564032,1.4829804784160756,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,1,218.0,100.45059136358414,3.085456975711729,18.521002837544163,1.413818775692647,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,2,213.0,100.45059136358414,3.0449287034626065,17.935201780293912,1.395114559377545,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,5,198.0,100.45059136358414,2.950004641804416,16.072360985038685,1.2859419666252927,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,10,173.0,100.45059136358414,2.7212464435260255,15.985997803265565,1.2107190844192397,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,15,148.0,200.3032625404803,3.1172902835877867,25.78619920127154,1.2106591216645808,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,20,123.0,400.00860489427254,3.5955640155984785,34.45848082456577,1.1882171093722251,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
B,50,2,False,native_refined,30,73.0,,5.336699586134362,54.590847972665316,1.737004009199627,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-50us-20260908T072042.845121Z/run.json
D,50,2,False,legacy,0,223.0,,7.516118117648263,40.428903573709505,3.0110018955622504,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,legacy,1,218.0,,7.3590817319283985,41.45113219253609,2.9823216371756263,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,legacy,2,213.0,,7.240148650314655,41.097682075990484,2.9417215177966627,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,legacy,5,198.0,,6.97499932171741,40.27490351058501,2.713796820675149,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,legacy,10,173.0,,6.396161597885095,38.388072746613204,2.5725594106300935,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,legacy,15,148.0,,6.484244685886547,37.179065203996934,2.541731848574489,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,legacy,20,123.0,,6.410536119662672,38.04302286280964,2.399566490923548,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,legacy,30,73.0,,6.8392261724839045,50.90826567622703,2.2601097339182417,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,0,223.0,,7.163329917632177,42.20461279637067,2.9917043064056053,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,1,218.0,,7.088406788674634,41.83006173300605,2.948696907723259,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,2,213.0,,6.906120840279222,41.225285930194374,2.900864135762053,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,5,198.0,,6.73731711830169,41.62042283355593,2.7038535705487265,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,10,173.0,,6.239089727467677,39.00273351653931,2.594592469944308,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,15,148.0,,6.219978356670514,38.3290163778203,2.5637382405595783,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,20,123.0,,6.215938192082385,40.565709254878556,2.4415729397660955,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
D,50,2,False,native_refined,30,73.0,,6.492661458889735,52.45807078108757,2.344721310178203,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-50us-20260908T072056.143442Z/run.json
A,50,2,False,legacy,0,89.0,400.5808269425473,3.3818625872073707,29.217826731432854,2.7027802348714336,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,legacy,1,87.0,400.5808269425473,3.2400977614693702,29.466932402585616,2.6007119641746086,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,legacy,2,85.0,400.5808269425473,3.1335965649067044,29.66801541302682,2.5562890203243525,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,legacy,5,79.0,400.5808269425473,2.910581573491477,31.537840933944622,2.63529955189063,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,legacy,10,69.0,200.29041347127364,2.6875077104893847,32.517861589408206,2.022573108849902,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,legacy,15,59.0,400.5808269425473,2.9410046322056678,35.20043153485124,2.1398569574945254,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,legacy,20,49.0,400.5808269425473,2.7250856538218384,32.684319373844666,2.717073226781768,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,legacy,30,29.0,,3.062235596844555,24.914672399741544,1.7494430126642981,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,0,89.0,400.5808269425473,3.2602053974261227,30.089401593257843,2.777393447821364,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,1,87.0,400.5808269425473,3.2347976713590594,30.345764442456453,2.7966398981230127,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,2,85.0,400.5808269425473,3.1309573298952746,30.070002584353656,2.964973943824645,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,5,79.0,400.5808269425473,2.9779051317165086,34.29730232392773,2.7745230687782882,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,10,69.0,400.5808269425473,2.812511561770904,33.53434522725674,2.518323048073097,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,15,59.0,400.5808269425473,3.009378011240616,35.282848514410695,2.561277571507637,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,20,49.0,400.5808269425473,3.109689029448432,36.80807758745251,3.0119542605412675,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
A,50,2,False,native_refined,30,29.0,,3.2639797055241275,24.513886865587022,3.661772231602112,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-50us-20260908T072110.243709Z/run.json
B,100,2,False,legacy,0,473.0,100.45326024012478,2.873327276788376,20.034044277012246,1.6456668585350964,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,legacy,1,468.0,100.45326024012478,2.879790199443424,20.202603094831623,1.4344807603219534,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,legacy,2,463.0,100.45326024012478,2.937407923878094,21.050736498153498,1.4023440518530994,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,legacy,5,448.0,100.45326024012478,3.169901491946871,20.532875626197292,1.51990149841288,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,legacy,10,423.0,50.22663012006239,3.137688218899938,16.495071244455115,1.3364560574445936,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,legacy,15,398.0,50.22663012006239,3.0706699598766005,13.295379698318794,1.1500846580262905,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,legacy,20,373.0,50.22663012006239,2.9312416134764785,12.471903046811187,0.947559458915212,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,legacy,30,323.0,50.22663012006239,2.8747961663526613,8.193993590757401,0.753859869631968,True,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,0,473.0,100.45326024012478,2.882090687907245,21.123430461258014,1.1333283871529183,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,1,468.0,100.45326024012478,2.9775834104312393,22.4638001680996,1.1072152838054503,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,2,463.0,100.45326024012478,3.085126126896827,23.115511796497273,1.2417103472577224,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,5,448.0,50.22663012006239,3.2858795105501484,20.781095698515855,1.1527377167229211,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,10,423.0,50.22663012006239,3.043844657143917,16.670985251897218,0.9097069940194733,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,15,398.0,50.22663012006239,3.042206486871982,14.455917735464539,0.7628165499309261,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,20,373.0,50.22663012006239,2.9054516873204275,15.814332002831172,0.6506481295311182,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
B,100,2,False,native_refined,30,323.0,50.22663012006239,2.731129584545715,10.112518661045431,0.6783084776616897,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-100us-20260908T072128.436476Z/run.json
A,100,2,False,legacy,0,188.0,50.22766020072908,2.8981192713370376,29.400468677559818,2.831332894841375,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,legacy,1,186.0,50.22766020072908,2.783547113352492,28.590218577810173,2.8994968463203503,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,legacy,2,184.0,50.22766020072908,2.6827725661400232,28.409578975734984,2.834384233021094,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,legacy,5,178.0,50.22766020072908,2.370553795830994,26.15124643301859,2.8172329505290983,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,legacy,10,168.0,50.22766020072908,2.1018910958188455,23.282673726672222,2.978683383707519,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,legacy,15,158.0,50.22766020072908,1.9492363105992667,21.447859472041895,2.885337307160793,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,legacy,20,148.0,50.22766020072908,2.0271006703667505,20.781438440191742,2.525807793695996,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,legacy,30,128.0,50.22766020072908,2.3307012697552945,25.193709866595025,2.763928880224635,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,0,188.0,50.22766020072908,2.901706550975845,29.66185742081472,2.9251065619933456,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,1,186.0,50.22766020072908,2.7842563940402085,28.874261150834155,3.0049380399442436,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,2,184.0,50.22766020072908,2.6807734982461637,28.630572924830638,2.9068723678005997,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,5,178.0,50.22766020072908,2.3332189488945474,25.577629660110954,2.98216802173068,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,10,168.0,50.22766020072908,2.1153184935717215,23.42415931058753,3.1385767607879353,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,15,158.0,50.22766020072908,2.0128640132282576,22.344304183979343,2.9765876630376296,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,20,148.0,50.22766020072908,2.124007885452937,21.99781453890222,2.811685174111074,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
A,100,2,False,native_refined,30,128.0,50.22766020072908,2.445814125088184,26.564635969718555,3.0387893421038434,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-A-100us-20260908T072142.110498Z/run.json
D,100,2,False,legacy,0,473.0,200.89158073894362,5.664865267520598,51.43828803712465,2.4182434173099288,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,legacy,1,468.0,200.89158073894362,5.539979885327027,50.80305135053726,2.3987069084613837,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,legacy,2,463.0,200.89158073894362,5.4677894791522155,50.63117547241014,2.3658908132986753,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,legacy,5,448.0,200.89158073894362,5.2281990145160435,50.84716659180901,2.2451902723980606,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,legacy,10,423.0,200.89158073894362,5.1130930178957685,53.18441829730107,2.358574302494258,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,legacy,15,398.0,200.89158073894362,4.823095556081705,51.556528899032045,2.740513064632516,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,legacy,20,373.0,200.89158073894362,4.80044293304696,52.709235269404004,2.95236805650704,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,legacy,30,323.0,400.8863240638741,5.057745630374251,56.97694957528474,2.732251991250703,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,0,473.0,200.89158073894362,5.713057622560703,50.113584917139654,2.4339714243057387,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,1,468.0,200.89158073894362,5.553276861304529,50.36203216959831,2.407633607872738,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,2,463.0,200.89158073894362,5.429765843473797,49.59783651048606,2.382418269094403,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,5,448.0,200.89158073894362,5.216207574257652,49.75802080730177,2.257693760597836,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,10,423.0,200.89158073894362,5.064218624510639,52.16540456541932,2.305343831215805,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,15,398.0,200.89158073894362,4.738168259732554,50.52006050830046,2.788389977578375,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,20,373.0,200.89158073894362,4.67151650264886,51.534928260360786,3.2400502445366364,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
D,100,2,False,native_refined,30,323.0,400.8863240638741,4.936210390845827,55.20389625764968,3.0974449746680732,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-100us-20260908T072153.974681Z/run.json
B,200,2,False,legacy,0,971.0,50.81812913908324,3.05930664485555,21.27829155903261,0.6663462449116836,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,legacy,1,966.0,50.81812913908324,3.0026606121033317,20.965616769749126,0.646247268914984,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,legacy,2,961.0,50.81812913908324,2.9310736736859995,20.50536396151996,0.6354341890125244,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,legacy,5,946.0,50.81812913908324,2.8181181118650556,19.396401420955574,0.5903481706162352,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,legacy,10,921.0,50.81812913908324,2.7360957430945327,16.859611304320012,0.5436628510456439,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,legacy,15,896.0,50.81812913908324,2.690715116336534,17.88355602996273,0.5179481524140588,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,legacy,20,871.0,50.81812913908324,2.6717170066608498,16.31681876597007,0.440936362148465,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,legacy,30,821.0,50.81812913908324,2.8824804470483403,20.46311626203018,0.42998420001966525,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,0,971.0,50.81812913908324,3.0593448855482968,21.055477850967925,0.6671424735794094,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,1,966.0,50.81812913908324,3.0158709423403662,21.057177780010367,0.6515050964443085,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,2,961.0,50.81812913908324,2.9409528272422647,20.551822209168133,0.6432244455506897,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,5,946.0,50.81812913908324,2.8174688701982102,19.407245315206595,0.6005498472042434,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,10,921.0,50.81812913908324,2.7315161235846186,16.694753501231652,0.5477443581068396,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,15,896.0,50.81812913908324,2.6895232683343346,17.85488651914812,0.5253780141754589,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,20,871.0,50.81812913908324,2.6729292140789043,16.164234895685496,0.44711169812434254,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
B,200,2,False,native_refined,30,821.0,50.81812913908324,2.880802299147271,20.39483258162591,0.42973211147457246,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-B-200us-20260908T072213.815522Z/run.json
D,200,2,False,legacy,0,971.0,50.818209438249795,1.9550423530081311,5.640464287580212,2.762208491346289,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-200us-20260908T072227.204091Z/run.json
D,200,2,False,legacy,1,966.0,50.818209438249795,1.955718019864243,5.662617640689482,2.8807818650915076,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-200us-20260908T072227.204091Z/run.json
D,200,2,False,legacy,2,961.0,50.818209438249795,1.9953176215142934,5.8597410984040685,2.905580415132885,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-200us-20260908T072227.204091Z/run.json
D,200,2,False,legacy,5,946.0,50.818209438249795,2.0442708754078223,5.922823735232549,3.041640030476456,False,/srv/bulk/samteway/lab-data/tracking-rate-timing-20260908-v2/captures/screen-r2-D-200us-20260908T072227.204091Z/run.json
