dwell_us,frequency_hz,tx_port,port,observable,single_visit_coherent_snr_db,full_capture_reference_magnitude,qualified_cycles,qualified_measured_wall_latency_ms,phase_rms_at_weighted_10deg_gate_deg,run_json
200,5757000000,TX1,ANT8,True,-7.874707936523535,38.92525680397381,64,95.616,10.16065051917336,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx1-20260903T210622.404120Z/run.json
200,5757000000,TX1,ANT7,False,-26.92827469924113,4.358930575812168,64,95.616,79.17027818440795,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx1-20260903T210622.404120Z/run.json
200,5757000000,TX1,ANT5,True,-5.624289969379372,51.10984094459132,64,95.616,10.545417981871477,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx1-20260903T210622.404120Z/run.json
200,5757000000,TX2,ANT1,True,5.583157061072809,197.33478288671267,4,5.976,9.569362806287067,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx2-20260903T210635.085303Z/run.json
200,5757000000,TX2,ANT2,True,0.5015097745438432,107.41991278690527,4,5.976,18.964797111918504,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx2-20260903T210635.085303Z/run.json
200,5757000000,TX2,ANT4,True,10.739233963935968,356.99440629582205,4,5.976,5.0156284790897026,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx2-20260903T210635.085303Z/run.json
200,5757000000,TX2,ANT8,True,13.915748671887776,532.3341370196713,4,5.976,3.800803490078559,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx2-20260903T210635.085303Z/run.json
200,5757000000,TX2,ANT7,True,7.491317010368523,244.80486087287824,4,5.976,9.021829124889027,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx2-20260903T210635.085303Z/run.json
200,5757000000,TX2,ANT5,True,9.841287595245804,308.9131018209607,4,5.976,5.946430292306333,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5757000000-tx2-20260903T210635.085303Z/run.json
200,5758000000,TX1,ANT1,True,-2.7380954416874292,75.94783946813796,64,95.616,5.96692105439848,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx1-20260903T210650.820060Z/run.json
200,5758000000,TX1,ANT2,True,-2.2385651170957424,73.10366763716168,64,95.616,4.983204009986383,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx1-20260903T210650.820060Z/run.json
200,5758000000,TX1,ANT4,True,-5.2656336917416535,52.28878154875969,64,95.616,8.667456126089098,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx1-20260903T210650.820060Z/run.json
200,5758000000,TX1,ANT8,True,-7.361043428883106,40.191872408801004,64,95.616,9.874371955909984,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx1-20260903T210650.820060Z/run.json
200,5758000000,TX1,ANT7,False,-24.03689634592518,5.953030758826535,64,95.616,64.18296759459272,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx1-20260903T210650.820060Z/run.json
200,5758000000,TX1,ANT5,True,-5.496436573632861,50.989846964317614,64,95.616,9.435943593583046,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx1-20260903T210650.820060Z/run.json
200,5758000000,TX2,ANT1,True,2.8328512692264396,163.9491218750472,,,,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx2-20260903T210703.298491Z/run.json
200,5758000000,TX2,ANT2,True,0.6311619556372583,114.36128753848341,,,,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx2-20260903T210703.298491Z/run.json
200,5758000000,TX2,ANT4,True,7.874288796322075,309.17252522672146,,,,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx2-20260903T210703.298491Z/run.json
200,5758000000,TX2,ANT8,True,11.616793246500286,475.05839834519605,,,,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx2-20260903T210703.298491Z/run.json
200,5758000000,TX2,ANT7,True,2.5877300420187628,221.48718569468755,,,,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx2-20260903T210703.298491Z/run.json
200,5758000000,TX2,ANT5,True,5.244734240501004,250.27951208164055,,,,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5758000000-tx2-20260903T210703.298491Z/run.json
200,5759000000,TX1,ANT1,True,-2.171659171716736,81.47376414065909,64,95.616,5.220292812467081,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx1-20260903T210717.262252Z/run.json
200,5759000000,TX1,ANT2,True,-1.7598390287077001,77.41156774058236,64,95.616,6.802274984266731,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx1-20260903T210717.262252Z/run.json
200,5759000000,TX1,ANT4,True,-4.797867829307936,55.72380315611038,64,95.616,7.830552602234315,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx1-20260903T210717.262252Z/run.json
200,5759000000,TX1,ANT8,True,-7.761656076758259,39.64132835814515,64,95.616,10.7139500001266,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx1-20260903T210717.262252Z/run.json
200,5759000000,TX1,ANT7,True,-20.857704230269405,8.539707615647593,64,95.616,56.08554539676562,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx1-20260903T210717.262252Z/run.json
200,5759000000,TX1,ANT5,True,-4.959512339942804,53.63101810128093,64,95.616,7.949738981016339,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx1-20260903T210717.262252Z/run.json
200,5759000000,TX2,ANT1,True,5.649800753373188,195.92215997598416,4,5.976,9.382578753719296,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx2-20260903T210729.670275Z/run.json
200,5759000000,TX2,ANT2,True,0.21066138616713606,102.36962036834264,4,5.976,19.938112974104747,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx2-20260903T210729.670275Z/run.json
200,5759000000,TX2,ANT4,True,10.546860216674766,340.370110497528,4,5.976,5.298372698467177,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx2-20260903T210729.670275Z/run.json
200,5759000000,TX2,ANT8,True,13.750218939795074,513.0832583449383,4,5.976,3.7608513122669205,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx2-20260903T210729.670275Z/run.json
200,5759000000,TX2,ANT7,True,7.726042593435626,243.57985014501202,4,5.976,8.202307087119163,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx2-20260903T210729.670275Z/run.json
200,5759000000,TX2,ANT5,True,9.763424857031293,305.1182968365265,4,5.976,6.102668730286593,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5759000000-tx2-20260903T210729.670275Z/run.json
200,5760000000,TX1,ANT1,True,-2.762544485171553,79.25144272733044,64,95.616,4.893212492799825,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx1-20260903T210743.891868Z/run.json
200,5760000000,TX1,ANT2,True,-1.439524628960747,82.0326639316705,64,95.616,5.849710960999367,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx1-20260903T210743.891868Z/run.json
200,5760000000,TX1,ANT4,True,-4.999185520026096,54.1977912781864,64,95.616,7.600118682469583,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx1-20260903T210743.891868Z/run.json
200,5760000000,TX1,ANT8,True,-6.216024465299508,47.22245728271972,64,95.616,7.634686084331114,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx1-20260903T210743.891868Z/run.json
200,5760000000,TX1,ANT7,True,-19.112651205672893,10.766972600009597,64,95.616,50.28042402030445,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx1-20260903T210743.891868Z/run.json
200,5760000000,TX1,ANT5,True,-4.7984458526060605,56.32291454761649,64,95.616,8.209444128483497,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx1-20260903T210743.891868Z/run.json
200,5760000000,TX2,ANT1,True,6.372505280700169,194.76558289778916,2,2.988,14.771603459601408,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx2-20260903T210756.434055Z/run.json
200,5760000000,TX2,ANT2,True,0.7961488254500361,99.32777430729571,2,2.988,31.821478716917166,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx2-20260903T210756.434055Z/run.json
200,5760000000,TX2,ANT4,True,11.023261655693124,332.59702478974503,2,2.988,8.123678325211928,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx2-20260903T210756.434055Z/run.json
200,5760000000,TX2,ANT8,True,14.740607465812205,517.2858751463242,2,2.988,5.329401478342624,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx2-20260903T210756.434055Z/run.json
200,5760000000,TX2,ANT7,True,8.489873685619198,243.0340379983127,2,2.988,11.639362834575502,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx2-20260903T210756.434055Z/run.json
200,5760000000,TX2,ANT5,True,10.441616856948082,307.617375876107,2,2.988,8.97830081112722,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5760000000-tx2-20260903T210756.434055Z/run.json
200,5761000000,TX1,ANT1,True,-2.220584280294748,80.51538781411175,64,95.616,5.1198954574336115,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx1-20260903T210810.754756Z/run.json
200,5761000000,TX1,ANT2,True,-1.8439899402546005,75.42917360793314,64,95.616,4.203585833947184,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx1-20260903T210810.754756Z/run.json
200,5761000000,TX1,ANT4,True,-5.015622724410223,53.44301528452132,64,95.616,9.02912765943302,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx1-20260903T210810.754756Z/run.json
200,5761000000,TX1,ANT8,True,-7.096162460882111,42.207079383256364,64,95.616,10.288868474648257,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx1-20260903T210810.754756Z/run.json
200,5761000000,TX1,ANT7,True,-18.05561412210851,11.762108195977925,64,95.616,44.380516588310165,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx1-20260903T210810.754756Z/run.json
200,5761000000,TX1,ANT5,True,-5.3076994999975735,50.05425304542594,64,95.616,8.843230693043616,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx1-20260903T210810.754756Z/run.json
200,5761000000,TX2,ANT1,True,6.639970738436498,199.02137615279895,2,2.99,14.764093418220332,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx2-20260903T210823.204449Z/run.json
200,5761000000,TX2,ANT2,True,1.1066541789712332,100.90328699546136,2,2.99,29.481923120709702,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx2-20260903T210823.204449Z/run.json
200,5761000000,TX2,ANT4,True,11.43628147707421,332.8325810369039,2,2.99,8.13789992213021,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx2-20260903T210823.204449Z/run.json
200,5761000000,TX2,ANT8,True,15.329376064398868,520.1985843553896,2,2.99,4.990125588451296,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx2-20260903T210823.204449Z/run.json
200,5761000000,TX2,ANT7,True,8.90429247738497,248.58248759899482,2,2.99,11.094658504072267,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx2-20260903T210823.204449Z/run.json
200,5761000000,TX2,ANT5,True,10.785806656191962,318.41301923410686,2,2.99,8.764555905743377,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5761000000-tx2-20260903T210823.204449Z/run.json
200,5762000000,TX1,ANT1,True,-2.9727066751223115,73.90506167356823,128,191.36,4.0492644893217005,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx1-20260903T210837.110260Z/run.json
200,5762000000,TX1,ANT2,True,-2.8379042057836883,71.7962060292448,128,191.36,7.456515549224126,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx1-20260903T210837.110260Z/run.json
200,5762000000,TX1,ANT4,True,-5.711410379072163,50.428298546382116,128,191.36,11.099863433778475,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx1-20260903T210837.110260Z/run.json
200,5762000000,TX1,ANT8,True,-7.808277597771761,40.23796476308476,128,191.36,11.916680361619594,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx1-20260903T210837.110260Z/run.json
200,5762000000,TX1,ANT7,True,-16.4314447370514,14.603728698275969,128,191.36,21.15162671166287,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx1-20260903T210837.110260Z/run.json
200,5762000000,TX1,ANT5,True,-5.834586203849628,48.74565566835725,128,191.36,5.635705986575772,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx1-20260903T210837.110260Z/run.json
200,5762000000,TX2,ANT1,True,5.116091491727027,179.41336925902863,4,5.976,10.873636515247975,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx2-20260903T210849.728292Z/run.json
200,5762000000,TX2,ANT2,True,-0.5308515960120839,92.7171556719078,4,5.976,22.312255112047623,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx2-20260903T210849.728292Z/run.json
200,5762000000,TX2,ANT4,True,9.406342709409486,298.92748024495427,4,5.976,6.299326244663232,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx2-20260903T210849.728292Z/run.json
200,5762000000,TX2,ANT8,True,13.049870065550756,469.88716061635654,4,5.976,4.210973634512344,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx2-20260903T210849.728292Z/run.json
200,5762000000,TX2,ANT7,True,6.993504339445441,228.75336213267298,4,5.976,11.490321640952722,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx2-20260903T210849.728292Z/run.json
200,5762000000,TX2,ANT5,True,9.100351514691914,282.01654992647894,4,5.976,7.402758025722915,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5762000000-tx2-20260903T210849.728292Z/run.json
200,5763000000,TX1,ANT1,True,-2.671163032652133,75.71045141134722,64,95.616,5.785811123935164,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx1-20260903T210904.899012Z/run.json
200,5763000000,TX1,ANT2,True,-2.580832425959996,73.46190949620936,64,95.616,7.488167101747665,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx1-20260903T210904.899012Z/run.json
200,5763000000,TX1,ANT4,True,-5.509433399849023,51.83388880444894,64,95.616,11.203056323927784,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx1-20260903T210904.899012Z/run.json
200,5763000000,TX1,ANT8,True,-7.322278865796861,41.65570768193287,64,95.616,12.55951162736084,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx1-20260903T210904.899012Z/run.json
200,5763000000,TX1,ANT7,True,-15.253838522155503,16.702552448682585,64,95.616,32.185590961928156,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx1-20260903T210904.899012Z/run.json
200,5763000000,TX1,ANT5,True,-5.778095026254216,48.27294660432135,64,95.616,8.080147827314338,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx1-20260903T210904.899012Z/run.json
200,5763000000,TX2,ANT1,True,-5.524770540957974,52.123906036663776,4,5.976,48.61841530147489,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx2-20260903T210917.425907Z/run.json
200,5763000000,TX2,ANT2,True,4.611868318985398,173.3801772873049,4,5.976,10.869776998690337,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx2-20260903T210917.425907Z/run.json
200,5763000000,TX2,ANT4,True,-1.2017170115941362,87.29317970960578,4,5.976,21.741561474720005,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx2-20260903T210917.425907Z/run.json
200,5763000000,TX2,ANT8,True,9.320736955108618,294.086797076592,4,5.976,6.512234072737601,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx2-20260903T210917.425907Z/run.json
200,5763000000,TX2,ANT7,True,12.706476926604143,452.114843905389,4,5.976,4.107943398969578,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx2-20260903T210917.425907Z/run.json
200,5763000000,TX2,ANT5,True,6.740400629739803,219.86488862246793,4,5.976,9.807254533807965,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5763000000-tx2-20260903T210917.425907Z/run.json
200,5764000000,TX1,ANT1,True,-1.8172300736528957,80.82811112315171,64,95.616,6.072533577060033,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx1-20260903T210931.711929Z/run.json
200,5764000000,TX1,ANT2,True,-0.8694934900606021,80.230556400298,64,95.616,5.333443936003095,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx1-20260903T210931.711929Z/run.json
200,5764000000,TX1,ANT4,True,-4.896508366833169,51.43574583528876,64,95.616,7.396312650991501,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx1-20260903T210931.711929Z/run.json
200,5764000000,TX1,ANT8,True,-6.5067935246953725,41.96705758364293,64,95.616,7.8967466655062335,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx1-20260903T210931.711929Z/run.json
200,5764000000,TX1,ANT7,True,-15.963187137202567,13.900560253677524,64,95.616,40.856854000985635,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx1-20260903T210931.711929Z/run.json
200,5764000000,TX1,ANT5,True,-4.30478293501506,54.80476420775708,64,95.616,6.176485715196647,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx1-20260903T210931.711929Z/run.json
200,5764000000,TX2,ANT1,True,6.214579037841213,187.79180242795474,2,2.988,15.342963836917054,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx2-20260903T210944.558061Z/run.json
200,5764000000,TX2,ANT2,True,-0.1333026417578254,86.51145626324491,2,2.988,37.347709111276195,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx2-20260903T210944.558061Z/run.json
200,5764000000,TX2,ANT4,True,10.084434634946984,293.7525928490117,2,2.988,9.680149527317486,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx2-20260903T210944.558061Z/run.json
200,5764000000,TX2,ANT8,True,14.208175676087432,478.26888974935105,2,2.988,5.572764199908096,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx2-20260903T210944.558061Z/run.json
200,5764000000,TX2,ANT7,True,8.251938957220123,234.4666221473515,2,2.988,11.790821299641694,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx2-20260903T210944.558061Z/run.json
200,5764000000,TX2,ANT5,True,10.320166774080796,298.7956730759818,2,2.988,9.196950338606383,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5764000000-tx2-20260903T210944.558061Z/run.json
200,5765000000,TX1,ANT1,True,-2.097686069196358,76.89461800477943,64,95.68,5.701442996070306,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx1-20260903T210958.894130Z/run.json
200,5765000000,TX1,ANT2,True,-1.1961761159502935,78.87243691167545,64,95.68,4.585782753738904,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx1-20260903T210958.894130Z/run.json
200,5765000000,TX1,ANT4,True,-4.809459556234472,51.91438039947307,64,95.68,6.4785224529170655,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx1-20260903T210958.894130Z/run.json
200,5765000000,TX1,ANT8,True,-6.080313719353746,44.81882811328442,64,95.68,10.701918109374775,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx1-20260903T210958.894130Z/run.json
200,5765000000,TX1,ANT7,True,-14.000870640385807,17.776056995531363,64,95.68,26.238024347821753,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx1-20260903T210958.894130Z/run.json
200,5765000000,TX1,ANT5,True,-4.434862051847841,55.05108958755697,64,95.68,8.629254688372074,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx1-20260903T210958.894130Z/run.json
200,5765000000,TX2,ANT1,True,5.589758398094417,180.10759777059945,4,5.976,9.923312942014801,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx2-20260903T211011.865083Z/run.json
200,5765000000,TX2,ANT2,True,-1.1238840204494567,81.87378362455264,4,5.976,24.06922006234063,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx2-20260903T211011.865083Z/run.json
200,5765000000,TX2,ANT4,True,9.602523740100164,275.6138544273872,4,5.976,6.163486011879463,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx2-20260903T211011.865083Z/run.json
200,5765000000,TX2,ANT8,True,13.707833833080372,455.36797228323763,4,5.976,3.981000826733466,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx2-20260903T211011.865083Z/run.json
200,5765000000,TX2,ANT7,True,7.962677014606419,225.68953910871454,4,5.976,7.981161792754373,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx2-20260903T211011.865083Z/run.json
200,5765000000,TX2,ANT5,True,9.89468579052847,286.00349741273874,4,5.976,6.206224120182469,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5765000000-tx2-20260903T211011.865083Z/run.json
200,5766000000,TX1,ANT1,True,-2.7084409793567725,74.95896182553008,64,95.616,6.068026428778218,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx1-20260903T211025.941140Z/run.json
200,5766000000,TX1,ANT2,True,-1.0651402577805227,82.90176239759266,64,95.616,5.545729127077191,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx1-20260903T211025.941140Z/run.json
200,5766000000,TX1,ANT4,True,-4.953179566828204,53.80114006178931,64,95.616,7.704444289874997,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx1-20260903T211025.941140Z/run.json
200,5766000000,TX1,ANT8,True,-6.778932549214289,43.26887076010872,64,95.616,8.338887183130746,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx1-20260903T211025.941140Z/run.json
200,5766000000,TX1,ANT7,True,-14.062348631833824,18.714353948028318,64,95.616,22.36761194560503,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx1-20260903T211025.941140Z/run.json
200,5766000000,TX1,ANT5,True,-4.577133376841308,55.29137921911657,64,95.616,8.419864529352258,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx1-20260903T211025.941140Z/run.json
200,5766000000,TX2,ANT1,True,6.296191211841645,184.67816929893374,4,5.976,8.963599728324535,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx2-20260903T211038.672282Z/run.json
200,5766000000,TX2,ANT2,True,-0.8286687730424243,80.12498727072875,4,5.976,23.721882611379918,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx2-20260903T211038.672282Z/run.json
200,5766000000,TX2,ANT4,True,9.593299421524858,273.6746496313177,4,5.976,6.495274856360433,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx2-20260903T211038.672282Z/run.json
200,5766000000,TX2,ANT8,True,13.818775173586095,459.16062857617254,4,5.976,3.8935700917120446,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx2-20260903T211038.672282Z/run.json
200,5766000000,TX2,ANT7,True,8.064236673747088,226.70989883611574,4,5.976,7.250048231453996,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx2-20260903T211038.672282Z/run.json
200,5766000000,TX2,ANT5,True,10.17120827643563,291.05864740062725,4,5.976,5.733914378777185,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5766000000-tx2-20260903T211038.672282Z/run.json
200,5767000000,TX1,ANT1,True,-12.91711946483331,77.71812128134147,64,95.616,7.197491066202369,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5767000000-tx1-20260903T211052.602609Z/run.json
200,5767000000,TX1,ANT2,True,-0.7170432917480662,83.13879547506937,64,95.616,6.309094104530798,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5767000000-tx1-20260903T211052.602609Z/run.json
