dwell_us,frequency_hz,tx_channel,tx_port,cycle_us,theoretical_scans_per_second,frequency_difference_qualified,frequency_difference_search_objective,frequency_difference_error_hz,single_cycle_phase_rms_deg_maximum_port,single_cycle_phase_rms_deg_maximum_observable_port,single_cycle_phase_rms_deg_power_weighted_ports,phase_10deg_wall_latency_ms,phase_10deg_active_integration_ms,phase_10deg_cycles,phase_10deg_maximum_port_rms_deg,phase_10deg_maximum_observable_port_rms_deg,phase_10deg_power_weighted_rms_deg,observable_port_count,observable_ports,settled_after_selected_edge_us,phase_only_settled_after_selected_edge_us,decode_method,selector_clock_scale,selector_cycle_frequency_hz,decode_periodicity_score,decode_alignment_score,full_bearing_deg,full_bearing_valid,full_bearing_score,full_bearing_residual_phase_rms_deg,run_json
200,5771000000,1,TX2,1500,666.6666666666666,True,0.6634535157004132,-1.8052000000000001,65.1131791522265,65.1131791522265,18.987388421478045,5.976,0.756,4,40.30799260679796,40.30799260679796,8.794903151619343,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2842847568503,0.023537175492250793,0.9454870849919205,156.0,False,0.4842127705352566,64.40205941996327,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5771000000-tx2-20260903T211254.646108Z/run.json
200,5772000000,0,TX1,1500,666.6666666666666,True,,,92.1339406630573,92.1339406630573,64.17919180829387,95.616,12.096,64,23.80543309210026,23.80543309210026,7.05998265446688,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2883698187043,0.021220937673169987,0.9578521539437503,98.25,False,0.47686187243175016,48.90598484741518,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5772000000-tx1-20260903T211309.294498Z/run.json
200,5772000000,1,TX2,1500,666.6666666666666,True,0.7690321315596913,-1.8038,63.024004669745956,63.024004669745956,16.9566707457692,5.976,0.756,4,28.772871475520667,28.772871475520667,7.561659653644639,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",29.0,,cyclostationary_coherent_fold,0.996,669.2894629344448,0.024148326619319954,0.9381383770632032,182.5,True,0.7618949600172705,18.643139178522517,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5772000000-tx2-20260903T211322.408778Z/run.json
200,5773000000,0,TX1,1500,666.6666666666666,True,,,90.97679469765275,90.97679469765275,65.39355634886257,95.616,12.096,64,22.580417696894898,22.580417696894898,7.018688075855279,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2129447232159,0.020466545855756035,0.9466108651296031,98.5,False,0.48319892549269433,48.80006233565915,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5773000000-tx1-20260903T211336.697039Z/run.json
200,5773000000,1,TX2,1500,666.6666666666666,True,0.6012624897580688,-1.8076,72.49803508006973,72.49803508006973,25.26621737764801,,,,,,,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.3008358752794,0.024186426598983356,0.9006371714419479,157.25,False,0.4727555563706742,67.5238515851126,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5773000000-tx2-20260903T211349.608172Z/run.json
200,5774000000,0,TX1,1500,666.6666666666666,True,,,92.72843425623138,92.72843425623138,62.79094060657149,95.616,12.096,64,24.467829079438925,24.467829079438925,6.839198790224347,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2749450921235,0.02122059476962346,0.9569058261918786,98.75,False,0.5086958691439576,45.61842858904206,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5774000000-tx1-20260903T211404.835826Z/run.json
200,5774000000,1,TX2,1500,666.6666666666666,True,0.7920064420631024,-1.8088000000000002,59.72379476840599,59.72379476840599,15.213352582863637,5.976,0.756,4,28.637043974563344,28.637043974563344,6.753737004693345,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,12.0,cyclostationary_coherent_fold,0.996,669.2180962525254,0.024822836496258435,0.9563607888531688,183.0,True,0.7473972139948877,19.075145964278665,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5774000000-tx2-20260903T211418.353809Z/run.json
200,5775000000,0,TX1,1500,666.6666666666666,True,,,90.17876973150987,90.17876973150987,69.2981703246437,191.232,24.192,128,14.824998393962245,14.824998393962245,9.039950941817088,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2084351379924,0.020357511189656178,0.9357669099326604,161.25,True,0.7159968807629837,38.90087323042236,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5775000000-tx1-20260903T211433.034263Z/run.json
200,5775000000,1,TX2,1500,666.6666666666666,True,0.6733562616340528,-1.8052000000000001,63.33582104557299,63.33582104557299,18.62415659633683,5.976,0.756,4,39.12629559952114,39.12629559952114,8.779119586276023,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2731226897516,0.024074486321968295,0.9160399597268383,156.75,False,0.472501811831914,66.29709687435765,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5775000000-tx2-20260903T211446.934945Z/run.json
200,5776000000,0,TX1,1500,666.6666666666666,True,,,91.40426148846537,91.40426148846537,62.86299936164176,47.808,6.048,32,30.442650480716107,30.442650480716107,9.816501707765001,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1552666241944,0.022477237085164928,0.9527639726207872,98.25,True,0.5261518087010593,43.76304659122759,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5776000000-tx1-20260903T211501.593468Z/run.json
200,5776000000,1,TX2,1500,666.6666666666666,True,0.7773867787166046,-1.8088000000000002,59.568951658550745,59.568951658550745,16.186448415050258,5.976,0.756,4,27.231826581050218,27.231826581050218,7.098812223845903,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",26.0,20.0,cyclostationary_coherent_fold,0.996,669.2404894917576,0.025487985118660048,0.9524297106497038,183.25,True,0.7344250344327589,19.68987162339762,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5776000000-tx2-20260903T211514.999491Z/run.json
200,5777000000,0,TX1,1500,666.6666666666666,True,,,91.70660360688949,91.70660360688949,63.739433403159275,47.84,6.048,32,26.884034550691148,26.884034550691148,9.759443518900996,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.049971545334,0.022064143779125165,0.9570626348284996,98.0,False,0.5174273104834328,45.27352643140956,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5777000000-tx1-20260903T211530.172939Z/run.json
200,5777000000,1,TX2,1500,666.6666666666666,True,0.5794505021694635,-1.8084,72.10570214131735,72.10570214131735,28.7459142575669,,,,,,,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0665176671943,0.025073747865886814,0.9323442845915647,303.25,True,0.6174288881262165,27.902200539226996,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5777000000-tx2-20260903T211543.353934Z/run.json
200,5778000000,0,TX1,1500,666.6666666666666,True,,,89.96595772599811,89.96595772599811,60.1023910924257,95.616,12.096,64,18.756834869369786,18.756834869369786,6.722580099325904,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1307829811285,0.023722208839460916,0.9441846808928249,98.5,True,0.5340972651509736,43.07249547294418,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5778000000-tx1-20260903T211607.425753Z/run.json
200,5778000000,1,TX2,1500,666.6666666666666,True,0.7850230740004059,-1.8084,59.126902376833584,59.126902376833584,15.333319312967356,5.976,0.756,4,25.955146604106982,25.955146604106982,6.644968911713841,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,11.0,cyclostationary_coherent_fold,0.996,669.165120807889,0.026622353415255144,0.9613154300024963,183.25,True,0.7160523608833307,20.56521132526745,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5778000000-tx2-20260903T211620.610974Z/run.json
200,5779000000,0,TX1,1500,666.6666666666666,True,,,88.24424928509366,88.24424928509366,61.79125423152587,47.808,6.048,32,24.348042278410954,24.348042278410954,9.925015209568466,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2259769971625,0.021761473106424453,0.9412799691367599,97.5,True,0.5553587179087063,41.72400410196751,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5779000000-tx1-20260903T211635.091013Z/run.json
200,5779000000,1,TX2,1500,666.6666666666666,True,0.777086778294586,-1.8086,58.6631214640149,58.6631214640149,15.688453515437981,5.976,0.756,4,26.443170338052262,26.443170338052262,6.545454978656629,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",21.0,11.0,cyclostationary_coherent_fold,0.996,669.2535417712014,0.0251030252349388,0.9515158768145886,183.25,True,0.7084551367358289,20.887611106233788,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5779000000-tx2-20260903T211647.708558Z/run.json
200,5780000000,0,TX1,1500,666.6666666666666,True,,,88.49645834871649,88.49645834871649,63.914286647847625,95.616,12.096,64,21.42873083374733,21.42873083374733,7.333298928677966,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2400953323128,0.022673793356515242,0.9543622798086847,97.25,True,0.5716352141735248,40.00798194813283,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5780000000-tx1-20260903T211702.218324Z/run.json
200,5780000000,1,TX2,1500,666.6666666666666,True,0.703263226349874,-1.8122,64.10173499826762,64.10173499826762,21.17573928976827,11.952,1.512,8,21.078193076348267,21.078193076348267,9.205714786410562,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2637527097805,0.02512161113924685,0.9259473284872708,182.0,True,0.712606931400924,20.957334772299774,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5780000000-tx2-20260903T211714.985525Z/run.json
200,5781000000,0,TX1,1500,666.6666666666666,True,,,84.453927194875,84.453927194875,60.98068503884921,47.808,6.048,32,20.494912101573814,20.494912101573814,9.8415430604122,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2469829426321,0.0242899653913702,0.9531345301033838,161.75,True,0.7606748336499873,25.07936646008815,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5781000000-tx1-20260903T211729.137326Z/run.json
200,5781000000,1,TX2,1500,666.6666666666666,True,0.7627323225952388,-1.8090000000000002,60.384832083921744,60.384832083921744,16.402775611866176,5.976,0.756,4,27.603330708438055,27.603330708438055,6.929946152500936,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,12.0,cyclostationary_coherent_fold,0.996,669.210496384376,0.02609622091463784,0.9669982795474407,183.5,True,0.6957489903834018,21.102733176273546,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5781000000-tx2-20260903T211742.080914Z/run.json
200,5782000000,0,TX1,1500,666.6666666666666,True,,,84.1212825968864,84.1212825968864,59.192893585031946,47.808,6.048,32,22.67432782248037,22.67432782248037,9.514465333892455,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1329728571114,0.023472891860646525,0.9472037681355687,96.75,True,0.6107812414602392,38.07258367545707,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5782000000-tx1-20260903T211757.281553Z/run.json
200,5782000000,1,TX2,1500,666.6666666666666,True,0.7392867996084878,-1.8082,63.39634554668256,63.39634554668256,17.447492181668274,5.976,0.756,4,29.855459538197795,29.855459538197795,7.4384910791523415,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",22.0,20.0,cyclostationary_coherent_fold,0.996,669.2527507299791,0.025292664716574764,0.9472426661531962,183.25,True,0.6892897523693305,21.430583786626055,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5782000000-tx2-20260903T211810.978311Z/run.json
200,5783000000,0,TX1,1500,666.6666666666666,True,,,81.74326537523926,81.74326537523926,58.108010429728495,47.808,6.048,32,15.985133137878934,15.985133137878934,8.815098169095377,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2228461903103,0.02493488819393551,0.9621903540596249,96.25,True,0.6206586433059355,38.78995728014688,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5783000000-tx1-20260903T211825.526069Z/run.json
200,5783000000,1,TX2,1500,666.6666666666666,True,0.7064430561814117,-1.8092000000000001,65.63812262976957,65.63812262976957,19.759298612236382,5.976,0.756,4,29.361222592220678,29.361222592220678,8.138118415674395,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,19.0,cyclostationary_coherent_fold,0.996,669.248955768926,0.027087207194056676,0.9457544666864092,183.0,True,0.6896698798117658,21.32996933837179,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5783000000-tx2-20260903T211847.899382Z/run.json
200,5784000000,0,TX1,1500,666.6666666666666,True,,,81.10156779273467,81.10156779273467,60.4239535650073,47.808,6.048,32,16.573505535272965,16.573505535272965,9.409413818271021,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2029577125393,0.024599100972680053,0.9588674697743702,95.25,True,0.6271107335604975,37.40517576474656,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5784000000-tx1-20260903T211902.549591Z/run.json
200,5784000000,1,TX2,1500,666.6666666666666,True,0.7460287648471843,-1.808,58.56491135791486,58.56491135791486,17.133225327846397,5.976,0.756,4,27.35916297139666,27.35916297139666,7.170847372178856,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,18.0,cyclostationary_coherent_fold,0.996,669.1366661574403,0.02619674804335928,0.9491002711624361,183.25,True,0.685136722866515,21.27212937411276,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5784000000-tx2-20260903T211916.154661Z/run.json
200,5785000000,0,TX1,1500,666.6666666666666,True,,,81.7237836974252,81.7237836974252,56.00738742599725,47.84,6.048,32,16.24997138886247,16.24997138886247,8.35612742117705,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0545702636098,0.0240577155281804,0.9602214692183985,94.5,True,0.6333769340324386,39.11900966576076,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5785000000-tx1-20260903T211936.040125Z/run.json
200,5785000000,1,TX2,1500,666.6666666666666,True,0.6859149504348604,-1.8082,68.47693516487413,68.47693516487413,20.28865389118847,5.98,0.756,4,32.91974860089311,32.91974860089311,8.767696858091714,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.1010549981586,0.02519499631863408,0.9405246288423917,183.25,True,0.6792234461983725,21.21942265765982,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5785000000-tx2-20260903T211949.788537Z/run.json
200,5786000000,0,TX1,1500,666.6666666666666,True,,,84.1312931031817,84.1312931031817,59.39755343211394,47.808,6.048,32,18.90783012381788,18.90783012381788,8.711372654309313,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2022912663448,0.02331035647509281,0.9543612717508146,94.5,True,0.6534085046703716,37.66144564105608,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5786000000-tx1-20260903T212004.206261Z/run.json
200,5786000000,1,TX2,1500,666.6666666666666,True,0.7038967933854906,-1.8064000000000002,65.0964304274645,65.0964304274645,19.13038881681591,5.976,0.756,4,31.45910485825075,31.45910485825075,8.045545430482706,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2196318655263,0.02689021658340423,0.9539614724878579,183.5,True,0.6793065599986486,21.184453760594543,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5786000000-tx2-20260903T212017.190978Z/run.json
200,5787000000,0,TX1,1500,666.6666666666666,True,,,82.60969868657739,82.60969868657739,55.95372115928716,47.808,6.048,32,19.489352506918696,19.489352506918696,8.49123497065977,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1951425429229,0.024135081630362498,0.9642976664370064,94.25,True,0.6637316159149047,37.747911980351546,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5787000000-tx1-20260903T212031.460634Z/run.json
200,5787000000,1,TX2,1500,666.6666666666666,True,0.7395008424416855,-1.8092000000000001,60.79844289467131,60.79844289467131,16.889417815131047,5.976,0.756,4,26.33434359420858,26.33434359420858,6.957335066148185,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",21.0,13.0,cyclostationary_coherent_fold,0.996,669.2552930159819,0.026345573613178925,0.947575792396118,184.0,True,0.6745881257995264,21.486171482825096,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5787000000-tx2-20260903T212044.157620Z/run.json
200,5788000000,0,TX1,1500,666.6666666666666,True,,,82.3685739579218,82.3685739579218,54.63102054799958,47.808,6.048,32,21.342041610285737,21.342041610285737,8.257078345111903,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.3110917651687,0.025263763041247906,0.9694305207641227,93.25,True,0.6669631254587247,38.84101768728618,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5788000000-tx1-20260903T212058.097065Z/run.json
200,5788000000,1,TX2,1500,666.6666666666666,True,0.739621053655156,-1.8084,59.327511311395924,59.327511311395924,16.774770412354414,5.976,0.756,4,27.11227282674783,27.11227282674783,6.884367011187974,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",20.0,11.0,cyclostationary_coherent_fold,0.996,669.2374324984985,0.027407691007984476,0.9726237980391348,184.25,True,0.6721809955200936,21.930461460269335,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5788000000-tx2-20260903T212110.693966Z/run.json
200,5789000000,0,TX1,1500,666.6666666666666,True,,,86.28258377865164,86.28258377865164,62.66336365588253,191.232,24.192,128,17.756510024804772,17.756510024804772,8.672867114190833,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1710832033162,0.025059767745795616,0.9239434286270418,92.75,True,0.6845961835570028,34.63337591366985,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5789000000-tx1-20260903T212124.711495Z/run.json
200,5789000000,1,TX2,1500,666.6666666666666,True,0.7269491972453785,-1.8088000000000002,61.23943579584021,61.23943579584021,17.367071153518904,5.976,0.756,4,27.12343698974801,27.12343698974801,7.17575735815759,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",29.0,,cyclostationary_coherent_fold,0.996,669.2191776082977,0.027852130211523576,0.959807994259519,184.25,True,0.6718935251785184,21.953026465271712,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5789000000-tx2-20260903T212138.733749Z/run.json
200,5790000000,0,TX1,1500,666.6666666666666,True,,,84.5455116140515,84.5455116140515,54.923567784526995,47.808,6.048,32,18.314805846007495,18.314805846007495,7.982536321298637,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1809019486908,0.025570422300645962,0.9692341767808661,91.75,True,0.6752334363102543,39.6992332507706,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5790000000-tx1-20260903T212206.002467Z/run.json
200,5790000000,1,TX2,1500,666.6666666666666,True,0.717260663276682,-1.8090000000000002,64.34593571386768,64.34593571386768,17.67223117950104,5.98,0.756,4,31.712840637492057,31.712840637492057,7.749640529918894,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",29.0,,cyclostationary_coherent_fold,0.9966666666666667,669.051915015045,0.027392069998470693,0.9550841638835493,184.25,True,0.6676821739113672,22.731551767006724,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5790000000-tx2-20260903T212219.867319Z/run.json
200,5791000000,0,TX1,1500,666.6666666666666,True,,,87.8323108753803,87.8323108753803,53.0289658752575,47.84,6.048,32,24.311886252483667,24.311886252483667,7.861754844500806,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.1013277866308,0.025641203833709398,0.9699279935016492,90.75,True,0.6750036733932758,43.10545492287331,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5791000000-tx1-20260903T212234.295459Z/run.json
200,5791000000,1,TX2,1500,666.6666666666666,True,0.7148736999976052,-1.8090000000000002,65.19043011804192,65.19043011804192,17.783540522211286,5.976,0.756,4,30.113866706762614,30.113866706762614,7.442457198968165,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",23.0,22.0,cyclostationary_coherent_fold,0.996,669.1518896491032,0.027778084252946866,0.9703556189439527,184.5,True,0.6699290575774379,22.840189873606207,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5791000000-tx2-20260903T212247.585280Z/run.json
200,5792000000,0,TX1,1500,666.6666666666666,True,,,88.84414692731713,88.84414692731713,55.143765430300725,47.84,6.048,32,25.183125227700163,25.183125227700163,7.910905930962312,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0915857957611,0.024607692062775462,0.9615595186857807,89.5,True,0.682723668922915,42.442917623369574,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5792000000-tx1-20260903T212301.616434Z/run.json
200,5792000000,1,TX2,1500,666.6666666666666,True,0.644136648354187,-1.803,72.33662761120759,72.33662761120759,23.362214975093128,23.92,3.024,16,20.635000266123537,20.635000266123537,9.853171699726198,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0993647570061,0.028538711043578965,0.9414895760648555,183.75,True,0.677842416913887,22.75708143843583,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5792000000-tx2-20260903T212313.986172Z/run.json
200,5793000000,0,TX1,1500,666.6666666666666,True,,,90.30395138916616,90.30395138916616,51.869736721624946,47.84,6.048,32,30.13719091232131,30.13719091232131,7.8825897971255285,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.0651145523087,0.02620714868156097,0.9722308424381039,89.0,True,0.6792169750702186,44.673091059368005,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5793000000-tx1-20260903T212328.178878Z/run.json
200,5793000000,1,TX2,1500,666.6666666666666,True,0.7309217218319947,-1.808,62.3103613306853,62.3103613306853,16.17534399539598,5.98,0.756,4,31.54340184647715,31.54340184647715,7.155921550018748,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",17.0,16.0,cyclostationary_coherent_fold,0.9966666666666667,669.0564813743001,0.02811083658868377,0.9669976816826795,185.0,True,0.6584037163754692,24.439840998519088,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5793000000-tx2-20260903T212340.898656Z/run.json
200,5794000000,0,TX1,1500,666.6666666666666,True,,,90.97672350304775,90.97672350304775,49.60054350494818,47.84,6.048,32,36.463653298867506,36.463653298867506,7.335281042883756,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.9966666666666667,669.1138920469799,0.026503626481843238,0.9699262907846218,88.0,True,0.6873351857269375,44.557639420583364,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5794000000-tx1-20260903T212355.080723Z/run.json
200,5794000000,1,TX2,1500,666.6666666666666,True,0.6889557292099896,-1.8054000000000001,70.24049302023114,70.24049302023114,18.525536725138945,5.976,0.756,4,36.68779522710975,36.68779522710975,8.705670942129322,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.1585618768675,0.029334589827319315,0.9557197360844499,184.5,True,0.6562572065439953,24.76452397694159,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5794000000-tx2-20260903T212407.452940Z/run.json
200,5795000000,0,TX1,1500,666.6666666666666,True,,,95.5595689478429,95.5595689478429,49.39043302651328,47.808,6.048,32,43.22250971958461,43.22250971958461,7.145093678821182,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2175794796105,0.026095778543287425,0.9735940623085452,87.5,True,0.6965207014545967,42.284122558483546,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5795000000-tx1-20260903T212421.459031Z/run.json
200,5795000000,1,TX2,1500,666.6666666666666,True,0.7132017805260324,-1.8074000000000001,65.00503072009765,65.00503072009765,16.30984269524375,5.976,0.756,4,31.359213101623588,31.359213101623588,7.182885542530491,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2904418778095,0.028172061797496015,0.9634894371983442,185.0,True,0.6433768134186281,26.26808081118454,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5795000000-tx2-20260903T212433.874115Z/run.json
200,5796000000,0,TX1,1500,666.6666666666666,True,,,96.42631177844314,68.53621482140616,48.884320752511286,47.808,6.048,32,72.07607704969006,9.682867874526565,7.896752011381389,5,"ANT2,ANT4,ANT8,ANT7,ANT5",29.0,20.0,cyclostationary_coherent_fold,0.996,669.2182802207859,0.027079729494794546,0.9723997626401797,86.5,True,0.6956104784962956,39.349860095740006,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5796000000-tx1-20260903T212447.986633Z/run.json
200,5796000000,1,TX2,1500,666.6666666666666,True,0.6551204471507942,-1.8098,74.85055600161152,74.85055600161152,19.490593726732897,5.976,0.756,4,39.10599614364334,39.10599614364334,9.087619587597848,6,"ANT1,ANT2,ANT4,ANT8,ANT7,ANT5",,,cyclostationary_coherent_fold,0.996,669.2423732621579,0.029199514742740847,0.9414492448058741,184.0,True,0.6411446228824609,26.46355867409583,/srv/bulk/samteway/lab-data/tracking-fast-timing-20260903-v6/captures/fast-200us-5796000000-tx2-20260903T212500.225077Z/run.json
