block,date,method,frequency_mhz,configuration,dwell_us,round,control,passed,phase_rms_deg,max_gain_error_db,observable_ports,source,source_run
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,200,1,False,True,,0.7652938861470516,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r1-B-200us-20260908T223650.064212Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,25,1,False,False,,,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r1-B-25us-20260908T223705.908313Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,50,2,False,True,,0.9686280384184338,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-50us-20260908T223721.383872Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,1000,2,False,False,,1.5443331156854632,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-1000us-20260908T223736.720163Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,25,2,False,False,,,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-25us-20260908T223752.613062Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,100,2,False,True,,0.850771000916489,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-100us-20260908T223807.899648Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,200,2,False,False,,14.646762574992081,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-B-200us-20260908T223823.280789Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,A,200,2,True,False,,0.8675728067059351,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-A-200us-control-20260908T223833.018806Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,A,1000,2,True,True,,0.7264916674221473,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r2-A-1000us-control-20260908T223847.532210Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,A,200,3,True,False,,15.299473358872644,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-A-200us-control-20260908T223902.112295Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,200,3,False,True,,0.719207005626683,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-200us-20260908T223911.469265Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,1000,3,False,True,,0.769662754086401,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-1000us-20260908T223927.975119Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,50,3,False,False,,1.0032263275470108,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-50us-20260908T223943.977924Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,A,1000,3,True,True,,0.6024309896249992,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-A-1000us-control-20260908T223959.808791Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,25,3,False,False,,,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-25us-20260908T224014.310355Z/run.json
block-20260908T223136472639Z,2026-09-08,fixed_any_budget,5811.0,B,100,3,False,True,,0.9595014810511481,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T223136472639Z-r3-B-100us-20260908T224030.479066Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,A,1000,1,True,True,,0.7286775629728044,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-A-1000us-control-20260908T224855.607205Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,100,1,False,False,,1.8678239924346198,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-100us-20260908T224909.947675Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,50,1,False,False,,2.2330272092526497,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-50us-20260908T224925.445268Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,1000,1,False,False,,1.5270012915813178,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-1000us-20260908T224940.944358Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,A,200,1,True,False,,1.4112030498678543,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-A-200us-control-20260908T224956.127272Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,200,1,False,False,,1.0169632749569264,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-200us-20260908T225005.047960Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,25,1,False,False,,,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r1-D-25us-20260908T225020.292978Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,50,2,False,False,,2.4360531692354632,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-50us-20260908T225035.606970Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,1000,2,False,True,,0.9992234618487756,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-1000us-20260908T225050.950850Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,25,2,False,False,,,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-25us-20260908T225106.322576Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,100,2,False,False,,2.3771111991560345,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-100us-20260908T225121.797650Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,200,2,False,False,,1.493177398762131,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-D-200us-20260908T225137.738590Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,A,200,2,True,False,,1.1437728539519028,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-A-200us-control-20260908T225147.525776Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,A,1000,2,True,True,,0.46203928122724064,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r2-A-1000us-control-20260908T225202.071637Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,A,200,3,True,False,,12.385725276848056,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-A-200us-control-20260908T225217.377152Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,200,3,False,False,,1.3681628451348353,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-200us-20260908T225226.655619Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,1000,3,False,True,,0.37801197056222124,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-1000us-20260908T225242.582056Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,50,3,False,False,,2.5202315606553793,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-50us-20260908T225258.394594Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,A,1000,3,True,True,,0.6598312654763699,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-A-1000us-control-20260908T225314.291570Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,25,3,False,False,,6.167778524319649,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-25us-20260908T225328.645407Z/run.json
block-20260908T224532349585Z,2026-09-08,fixed_any_budget,5811.0,D,100,3,False,False,,2.25634629457159,ANT1 ANT2 ANT4 ANT8 ANT7 ANT5,docs/completed_switching_analysis/data/fixed.csv,/srv/bulk/samteway/lab-data/tracking-comprehensive-20260908-v1/captures/block-20260908T224532349585Z-r3-D-100us-20260908T225344.059325Z/run.json
