block,run_json,configuration,dwell_us,round,control,any_window_pass,first_phase_pass_ms,error,common_rotation_deg,gain_error_db,maximum_observable_gain_error_db,maximum_observable_phase_bias_deg,passed,raw_phase_bias_deg,relative_phase_bias_deg,weighted_phase_bias_deg,frequency_hz
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-A-200us-control-20260910T045036.268063Z/run.json,A,200,3,True,False,1.4947417429876673,,0.21761672376208527,"[-0.6976655405643766, -0.8683875359465809, -0.9316168659053203, -1.7548643631882688, 0.8450282394142723, -0.8335619575042768]",1.7548643631882688,2.0884325349748476,False,"[-0.3840479739429546, 0.4122953366449349, 2.3060492587369334, -0.6191580202255562, -1.414450423538164, 0.8194937656933445]","[-0.6016646977050398, 0.19467861288284966, 2.0884325349748476, -0.8367747439876414, -1.6320671473002495, 0.6018770419312592]",0.8781465313289522,2475000000
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-1000us-20260910T045050.908320Z/run.json,B,1000,3,False,True,6.2779381115603945,,0.1451884384887344,"[0.04012568153374178, -0.12158559741510476, 0.0692074671154744, -0.004858799022141323, 0.042711097200559815, 0.5275073635717906]",0.5275073635717906,1.8794342389295444,True,"[0.0757894757261675, 0.9101192748728717, -0.4369466567766928, -0.5292055573106186, 1.296024226518078, -1.7342458004408101]","[-0.0693989627625669, 0.7649308363841373, -0.5821350952654273, -0.6743939957993531, 1.1508357880293436, -1.8794342389295444]",0.72177270150721,2475000000
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-25us-20260910T045107.372104Z/run.json,B,25,3,False,False,,,3.9336847570402953,"[-5.890721724016945, -7.957792590408964, -2.081400497258276, -4.859599817008226, 5.375018583256969, -9.525796216529729]",9.525796216529729,6.5209774862062115,False,"[-2.5872927291659167, 7.752724585235184, 9.849283575681723, 0.06873878168235478, -35.1576718065753, 1.3090510182564068]","[-6.5209774862062115, 3.819039828194888, 5.915598818641428, -3.864945975357941, -39.09135656361559, -2.624633738783889]",4.892448920034426,2475000000
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-A-1000us-control-20260910T045123.505653Z/run.json,A,1000,3,True,False,6.277824489451207,,-0.6289396742763214,"[-0.35529965075932524, -0.29366340780697897, -0.8476500808155538, -1.432616768602205, 0.5305896616830362, -0.24924765256900186]",1.432616768602205,1.4538098358796794,False,"[-0.9753266261173829, -0.7322362813101596, 0.7283994719003865, -1.0248202088372145, 6.52523079839443, 0.824870161603358]","[-0.34638695184106155, -0.10329660703383828, 1.3573391461767077, -0.3958805345608932, 7.154170472670751, 1.4538098358796794]",0.6573800596957166,2475000000
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-50us-20260910T045137.825435Z/run.json,B,50,3,False,False,10.165879661995614,,0.16509758343034078,"[-2.070408747935262, -2.2130000024244985, -1.7655218809505915, -2.1220225969002082, -1.0636482708267074, -2.2730690081255864]",2.2730690081255864,3.6188428518437274,False,"[-2.217972628259702, 0.24074686815461463, -0.02539242781652082, 1.7997241402095663, 9.022735498752228, -3.4537452684133862]","[-2.383070211690043, 0.07564928472427385, -0.1904900112468616, 1.6346265567792255, 8.857637915321888, -3.6188428518437274]",1.4814546186875532,2475000000
block-20260910T044450635209Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T044450635209Z-r3-B-200us-20260910T045153.021434Z/run.json,B,200,3,False,False,100.1629214749618,,2.1155312466346063,"[-1.4796402869460656, -0.5339933559171464, 0.9104418081543175, 0.6845262310506023, 1.4992228192684127, -1.1704534935975386]",1.4796402869460656,9.904644195539133,False,"[-3.2947062168319206, -2.136340886037121, 0.9428700730767181, 12.020175442173741, -32.56834946792325, 3.919743736382698]","[-5.410237463466526, -4.251872132671727, -1.1726611735578882, 9.904644195539133, -34.68388071455785, 1.8042124897480918]",6.494175787959083,2475000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r1-A-200us-20260910T045618.833367Z/run.json,A,200,1,False,True,1.495,,-0.09270484910564465,"[-0.055318538645777696, -0.03851457032560576, -0.03592585616856093, -0.06429014319672195, -0.07078685486528297, -0.07800710442255365]",0.07800710442255365,1.526378632797998,True,"[-0.12894602675860276, 0.2169646004340647, -0.015289945395081104, -0.10464099274749926, 1.4336737836923534, -0.2111578527506654]","[-0.036241177652958124, 0.3096694495397094, 0.07741490371056355, -0.011936143641854606, 1.526378632797998, -0.11845300364502075]",0.15040541283894202,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r1-A-200us-control-20260910T045628.080028Z/run.json,A,200,1,True,True,1.495,,-0.21266463110070657,"[-0.014910847565107934, 0.018590329502303143, 0.021597607052731206, 0.006687022212315944, -0.020945191402455307, -0.004334060496049685]",0.021597607052731206,1.339254596115494,True,"[-0.24827023317386426, 0.07293137284571428, -0.14762769835958867, -0.24742811541888254, 1.1265899650147875, -0.28481303583601164]","[-0.035605602073157695, 0.2855960039464209, 0.06503693274111792, -0.034763484318175955, 1.339254596115494, -0.07214840473530505]",0.13016931079704258,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r1-A-1000us-20260910T045642.710270Z/run.json,A,1000,1,False,True,6.278,,-0.016756266813990364,"[0.015049829920749344, 0.018895581270619875, 0.01833662149679675, -0.005576341499328442, -0.04989291655693482, -0.019158309334984597]",0.04989291655693482,1.3467276863250992,True,"[-0.0409595985389189, 0.3241302020877405, 0.0818579691498342, -0.06302519319281567, 1.329971419511109, -0.15673260409229783]","[-0.024203331724928546, 0.34088646890173097, 0.09861423596382456, -0.04626892637882533, 1.3467276863250992, -0.13997633727830747]",0.14817966537783214,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r2-A-200us-control-20260910T045657.713735Z/run.json,A,200,2,True,True,1.495,,-0.05660526340564635,"[0.010744090531819347, 0.02148338488933039, 0.024997384058559134, 0.003242312349815725, -0.05979652330104424, -0.0028851980566598854]",0.05979652330104424,1.1890431038537106,True,"[-0.10075375196345235, 0.3071911232900318, 0.04593603755804325, -0.09823584426049177, 1.1324378404480642, -0.15835296983804978]","[-0.044148488557805995, 0.36379638669567815, 0.10254130096368962, -0.04163058085484541, 1.1890431038537106, -0.1017477064324034]",0.1382796465590109,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r2-A-200us-20260910T045706.822999Z/run.json,A,200,2,False,True,1.495,,-0.21602029430237443,"[0.027438625878674697, 0.03259636780623047, 0.02521163268400453, 0.0016588942499456496, -0.0593431245858864, -0.0038821878834062323]",0.0593431245858864,1.3587781258652651,True,"[-0.2536650853751394, 0.12397749802085979, -0.10734603249517162, -0.2592115543042556, 1.1427578315628908, -0.33940427244903176]","[-0.03764479107276499, 0.3399977923232342, 0.10867426180720278, -0.04319126000188118, 1.3587781258652651, -0.12338397814665739]",0.14864140408148793,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r2-A-1000us-20260910T045721.592844Z/run.json,A,1000,2,False,True,6.278,,-0.12049441112381593,"[0.003465976183135698, 0.039844341218287366, 0.02077904072082398, 0.0014914678012703398, -0.07436962283307899, -0.009734783979494743]",0.07436962283307899,1.6602018419467612,True,"[-0.19757297615420735, 0.21646425757035725, -0.028833007024475003, -0.1323156932117586, 1.5397074308229453, -0.17107654492436766]","[-0.07707856503039144, 0.3369586686941732, 0.09166140409934091, -0.011821282087942678, 1.6602018419467612, -0.050582133800551744]",0.1623784739619929,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r3-A-200us-control-20260910T045736.648370Z/run.json,A,200,3,True,True,1.495,,-0.2646264760939489,"[-0.05598972475215731, -0.02802197406537166, -0.03457194088706795, -0.05712459619344492, -0.10209532807997378, -0.06884867500451435]",0.10209532807997378,1.3791428724096801,True,"[-0.315421966998516, 0.1148027083418821, -0.18937693676172204, -0.29880488362525875, 1.1145163963157314, -0.3361907332806071]","[-0.050795490904567094, 0.379429184435831, 0.07524953933222688, -0.03417840753130982, 1.3791428724096801, -0.07156425718665814]",0.14453684945171835,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r3-A-200us-20260910T045746.070366Z/run.json,A,200,3,False,True,1.495,,-0.10797204831542542,"[-0.0420115826378847, -0.02370280080320031, -0.03176281752877681, -0.054062820376997056, -0.09105960199324666, -0.0658570378993663]",0.09105960199324666,1.3028587829029163,True,"[-0.1516915672941921, 0.2782688547613323, -0.04590883319796007, -0.12455449776068761, 1.194886734587491, -0.19588272383247704]","[-0.043719518978766664, 0.38624090307675774, 0.06206321511746535, -0.016582449445262184, 1.3028587829029163, -0.08791067551705163]",0.13957309530914264,915000000
block-20260910T045514538927Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260910-v1/captures/block-20260910T045514538927Z-r3-A-1000us-20260910T045801.008246Z/run.json,A,1000,3,False,True,6.279,,-0.06343554967785896,"[0.013782880986294517, 0.030233801727243752, 0.01499607446560345, -0.004775118357396029, -0.08861314721496637, -0.012481602863527185]",0.08861314721496637,1.0080831047836127,True,"[-0.08920297112271786, 0.4102797823619632, 0.007721003627647416, -0.11657143653392125, 0.9446475551057538, -0.17900782466979556]","[-0.02576742144485891, 0.47371533203982225, 0.07115655330550637, -0.053135886856062305, 1.0080831047836127, -0.11557227499193659]",0.13898174459281182,915000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r1-A-200us-control-20260911T030140.476776Z/run.json,A,200,1,True,False,,,4.422499730446674,"[-21.64371510827303, 9.847344640406675, 5.126873642823141, -11.079107595766612, 5.214764596038524, -0.4610580210101534]",21.64371510827303,89.8764586798885,False,"[26.33832212967157, -85.45395894944183, 84.41869296753143, -69.78068320211193, 51.559146958989146, -39.919735538449714]","[21.915822399224897, -89.8764586798885, 79.99619323708475, -74.2031829325586, 47.13664722854247, -44.342235268896395]",46.667614612100934,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r1-A-100us-20260911T030155.518839Z/run.json,A,100,1,False,False,,,21.747359501815517,"[-19.525564415350768, 0.2531252894847052, 11.837395121489273, -9.245043436344261, -3.0230983735341783, 1.6799794220158473]",19.525564415350768,107.78489540314065,False,"[37.18495529054295, -86.03753590132513, 6.669716121595794, -1.7645178197244533, 19.84192222535536, -1.0316495177868263]","[15.437595788727434, -107.78489540314065, -15.077643380219728, -23.51187732153997, -1.9054372764601613, -22.779009019602345]",31.471833648833012,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r1-A-50us-20260911T030210.161566Z/run.json,A,50,1,False,False,400.4094376135771,,-5.616269998139633,"[-1.9911112812975384, -2.4201923296464627, -0.048191962650851364, -1.917906682418031, -1.6303472490855366, -2.4697523645160806]",2.4697523645160806,9.901459283002191,False,"[-5.303507772588143, -11.893704876228067, 4.285189284862558, -5.404662001881379, -1.4952160314955725, -9.479524951041789]","[0.31276222555148936, -6.277434878088434, 9.901459283002191, 0.2116079962582544, 4.121053966644061, -3.8632549529021563]",2.4400584841963275,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r1-A-1000us-20260911T030224.828843Z/run.json,A,1000,1,False,True,12.551007000019148,,-1.1436480783714074,"[-0.04614887874913557, -0.3200315342388299, -0.5031603476250038, -0.3903690923548498, 0.005312273979008018, -0.45508556644430576]",0.5031603476250038,4.105798041644343,True,"[-1.837465768850872, -2.1859370485149037, -0.8594026387088248, -0.00579720705232076, 2.962149963272936, -0.509600711948083]","[-0.6938176904794651, -1.0422889701434968, 0.28424543966258237, 1.1378508713190865, 4.105798041644343, 0.6340473664233242]",1.2558563125264846,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r1-A-200us-20260911T030239.418851Z/run.json,A,200,1,False,False,,,-4.6476754448777315,"[-17.63799766780935, 9.101308116119304, 4.20239245087582, -11.384000561725163, 3.98586388156551, -0.8603326943530698]",17.63799766780935,84.48339169698224,False,"[13.197051590367392, -85.17707688975969, 79.8357162521045, -60.64401617373254, 48.424017877199844, -36.16220963985751]","[17.844727035245125, -80.52940144488196, 84.48339169698224, -55.99634072885481, 53.07169332207757, -31.51453419497977]",38.95935539795866,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r1-A-25us-20260911T030253.886334Z/run.json,A,25,1,False,False,,,-6.5667735553429205,"[-19.190454577187097, 4.931980166466922, 1.2952950329105701, -12.792109637542953, -0.08727310445038919, -4.642508696848355]",19.190454577187097,82.68927158400189,False,"[13.595554545437864, -89.2560451393448, 68.24615760271936, -69.13885314421728, 39.480911433487655, -46.02958618558111]","[20.162328100780787, -82.68927158400189, 74.81293115806228, -62.57207958887436, 46.04768498883057, -39.46281263023819]",41.378917068585146,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r2-A-50us-20260911T030308.810799Z/run.json,A,50,2,False,False,50.20074672171526,,-4.408606293410097,"[-1.137404439838909, -1.6804701510924445, -0.44301877397019235, -1.5203054955621789, -1.0537325804827782, -2.005353916550985]",2.005353916550985,2.8747705725594734,False,"[-4.4154801585478145, -7.283376865969571, -7.252339542789633, -3.8576538661763466, -1.777085857880263, -4.832114425493244]","[-0.006873865137717829, -2.8747705725594734, -2.843733249379537, 0.5509524272337506, 2.6315204355298336, -0.42350813208314764]",1.0434047833837696,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r2-A-1000us-20260911T030323.780170Z/run.json,A,1000,2,False,True,12.550103762927446,,-0.7549881662724661,"[-0.0717611359217821, -0.1870969638252563, -0.16854573325157096, -0.33698866274679784, -0.5471811430955035, -0.6159593471183005]",0.6159593471183005,3.0895339674410676,True,"[-1.6517402800553356, 0.015199101014949734, 2.334545801168601, 1.133608063386554, 0.39729361787974327, -0.23549494539498528]","[-0.8967521137828695, 0.7701872672874158, 3.0895339674410676, 1.88859622965902, 1.1522817841522095, 0.5194932208774808]",1.2048327543061081,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r2-A-25us-20260911T030338.660580Z/run.json,A,25,2,False,False,,,8.10607964523879,"[-18.35753871234783, -16.093739235669027, -5.328662766628984, -12.069031978403633, -3.315200771701436, 1.466575670534251]",18.35753871234783,92.79333871355915,False,"[38.77265011497058, -84.68725906832034, 8.799332081425602, -62.695696107200604, -11.679922939463383, -53.79102068253978]","[30.666570469731802, -92.79333871355915, 0.6932524361868132, -70.80177575243938, -19.78600258470217, -61.897100327778574]",48.07324899849219,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r2-A-200us-control-20260911T030353.861756Z/run.json,A,200,2,True,True,10.460428121314303,,-2.505385256068437,"[0.021259292643104645, -0.5592781488824373, -0.00974717474585149, -0.307430619387517, -0.2886775654042859, -0.3536940719650853]",0.5592781488824373,2.3197670726880704,True,"[-3.2406690746833244, -2.7132897675700427, -3.319521338234865, -0.18561818338036656, -2.1373857522995294, -2.202639325684487]","[-0.7352838186148872, -0.20790451150160566, -0.8141360821664279, 2.3197670726880704, 0.36799950376890755, 0.30274593038395026]",1.1729297876729987,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r2-A-200us-20260911T030403.433127Z/run.json,A,200,2,False,False,,,1.3095828450097533,"[-20.056696540522985, 9.32106058601361, 4.508871649148305, -10.501835071124265, 4.200613911448069, -1.4214896591740813]",20.056696540522985,87.09822208268557,False,"[22.046080491408397, -85.7886392376758, 82.95877557165181, -66.8858757281829, 51.01199452364625, -38.660640634507814]","[20.736497646398647, -87.09822208268557, 81.64919272664206, -68.19545857319264, 49.7024116786365, -39.97022347951757]",44.16431813562722,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r2-A-100us-20260911T030418.572003Z/run.json,A,100,2,False,True,20.621019736864024,,-4.081828414561423,"[-0.13607459733928076, -0.38035468536859024, -0.2125190527193502, -0.5375425689451949, -0.03141275183431283, -0.7239213369176598]",0.7239213369176598,3.123023899852661,True,"[-4.2835218764348895, -7.204852314414085, -5.323605807291955, -2.720219153960522, -3.075969923339866, -3.773260318519411]","[-0.20169346187346687, -3.123023899852661, -1.2417773927305322, 1.361609260600901, 1.0058584912215565, 0.3085680960420119]",1.026191530509334,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r3-A-200us-20260911T030433.634680Z/run.json,A,200,3,False,False,,,3.160396994380633,"[-21.896189461406557, 9.345271543945618, 5.142527301274028, -11.32101188305529, 4.311721011004778, -0.9129238057180113]",21.896189461406557,89.9864011936162,False,"[24.226456980534262, -86.82600419923557, 77.19016295526419, -64.79230163067048, 50.26097355853404, -38.45354548098418]","[21.066059986153633, -89.9864011936162, 74.02976596088355, -67.95269862505111, 47.10057656415341, -41.613942475364816]",44.25670631258918,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r3-A-50us-20260911T030448.753873Z/run.json,A,50,3,False,False,,,4.167764548105804,"[-25.994146987141107, -13.85878099187632, 12.037223127922427, -8.253588979346718, -8.673934844009633, 0.9284653208465242]",25.994146987141107,79.91892415085819,False,"[14.60216971321254, -75.75115960275237, -3.8906524640926414, -5.178652187853091, -15.844445064252593, 4.478773365673114]","[10.434405165106735, -79.91892415085819, -8.058417012198447, -9.346416735958897, -20.012209612358397, 0.31100881756730964]",22.209177456053272,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r3-A-1000us-20260911T030503.842112Z/run.json,A,1000,3,False,True,12.5517809772767,,-1.7770254672036536,"[-0.07868091106869929, -0.08760779667850976, -0.16181125380904746, -0.3230160878673659, -0.06390258166700638, -0.5057175674107275]",0.5057175674107275,3.4404571062612104,True,"[-2.985922220181026, -2.4861308709084358, 0.5668854944783863, 0.7240930525083744, 1.6634316390575568, -0.4719749462288634]","[-1.2088967529773718, -0.7091054037047817, 2.3439109616820404, 2.5011185197120285, 3.4404571062612104, 1.3050505209747902]",1.7237843794969592,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r3-A-200us-control-20260911T030519.085132Z/run.json,A,200,3,True,False,,,-2.2203272113072536,"[-20.747533390879415, 9.035100662270803, 4.571488511432168, -11.170751205029163, 4.245023056951476, -0.9811044840121323]",20.747533390879415,85.1544616810136,False,"[16.79731879315894, -87.37478889232085, 75.97642185797622, -62.10591073214639, 50.18522229469334, -37.92147258679417]","[19.017646004466194, -85.1544616810136, 78.19674906928347, -59.88558352083913, 52.405549506000604, -35.70114537548692]",40.90354621352456,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r3-A-25us-20260911T030534.092264Z/run.json,A,25,3,False,False,,,-8.956807003915541,"[-23.864723515357845, -15.87438485798958, -9.604943279939437, -5.223766094077719, 1.061097628371792, -7.384281153774804]",23.864723515357845,68.94386284791489,False,"[14.363250322010407, -77.90066985183044, 11.047632928116816, -74.52917564548908, -10.403867053000486, -26.481368168271935]","[23.320057325925948, -68.94386284791489, 20.00443993203236, -65.57236864157352, -1.4470600490849426, -17.524561164356395]",38.21263681129083,5811000000
block-20260911T030034179397Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030034179397Z-r3-A-100us-20260911T030548.770696Z/run.json,A,100,3,False,False,50.20972612474277,,-3.7218513063926113,"[-0.7569407000186446, -1.0347992963141266, -0.404636302695645, -0.8535073252111602, -0.5566694887118729, -1.0861174583034143]",1.0861174583034143,4.7500039647151,False,"[-4.106865361130109, -6.822735476769548, 1.0281526583224885, -2.425751146799444, -0.4071927480669698, -5.041782550867804]","[-0.38501405473749756, -3.1008841703769363, 4.7500039647151, 1.2961001595931674, 3.314658558325642, -1.3199312444751918]",1.4439344217079202,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r1-A-1000us-control-20260911T031004.334697Z/run.json,A,1000,1,True,True,12.549972001155012,,-1.0477963054279271,"[0.1647826067081001, -0.1687007133879184, 0.5055016535519152, -0.21993160493778002, -0.12390648522157191, -0.27564148897076196]",0.5055016535519152,3.061167065245168,True,"[-1.8347207939476247, 1.348287388251848, -1.0552329672095493, -0.8857445843395809, 0.7852436639007334, 2.013370759817241]","[-0.7869244885196977, 2.396083693679775, -0.0074366617816222025, 0.16205172108834606, 1.8330399693286603, 3.061167065245168]",1.2340979378695554,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r1-B-100us-20260911T031019.311620Z/run.json,B,100,1,False,False,,,26.949504621984822,"[-15.853632410135807, -14.751727143176394, 13.947817586029757, -6.8376065949822165, -6.365484763663229, 3.036442934799019]",15.853632410135807,99.21055164306564,False,"[46.96338333911544, -72.26104702108081, 0.19017296726888144, 2.3244018405894176, -18.69510702180323, 9.952259727555935]","[20.013878717130616, -99.21055164306564, -26.759331654715943, -24.6251027813954, -45.64461164378805, -16.99724489442889]",33.483781794131254,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r1-B-50us-20260911T031035.732358Z/run.json,B,50,1,False,False,50.19852473962924,,-4.6232379311083625,"[-1.2047456376441619, -2.0964372538661817, -1.023843878093588, -1.6590749059466363, -1.4795798137190288, -1.7241129378331541]",2.0964372538661817,3.192496218601142,False,"[-5.212603623707629, -1.5517931594712457, -1.43074171250722, -3.522488452007967, -6.962299452006283, -3.809583979556003]","[-0.5893656925992661, 3.071444771637116, 3.192496218601142, 1.1007494791003956, -2.339061520897921, 0.8136539515523598]",1.2443547850220988,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r1-B-1000us-20260911T031054.451532Z/run.json,B,1000,1,False,True,12.55120592740249,,-0.43730531583196103,"[0.21425668175812612, -0.44317491426011946, -0.40319033183267383, -0.10633206965135059, 0.002236626883618791, -0.21969274139460865]",0.44317491426011946,6.417552855929093,True,"[-2.1003856398725316, 5.980247540097131, 0.2144804942704788, 1.9933459239763298, -1.3531356074569916, 2.7315825144791357]","[-1.663080324040571, 6.417552855929093, 0.6517858101024399, 2.430651239808291, -0.9158302916250307, 3.168887830311097]",2.4580522996735423,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r1-A-200us-control-20260911T031110.379619Z/run.json,A,200,1,True,False,,,-5.805458557496285,"[-16.064455039625894, 8.164846177441444, 4.330649712124158, -10.018607114335445, 3.5173719530753367, -0.830948267643456]",16.064455039625894,77.84417719103386,False,"[9.354292579122731, -81.6632530013831, 72.0387186335376, -49.99292299473056, 44.93653820400201, -31.563464287393053]","[15.159751136619018, -75.8577944438868, 77.84417719103386, -44.18746443723428, 50.74199676149831, -25.758005729896766]",34.00020321431416,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r1-B-200us-20260911T031119.123425Z/run.json,B,200,1,False,True,10.457241606369436,,-1.7695218678143045,"[0.04492544365591007, -0.5629778822970968, 0.6104288372203792, -0.19547331742023877, -0.1774628711582955, -0.2994071925114514]",0.6104288372203792,6.331016131840611,True,"[-3.5007687118163062, 4.561494264026306, 2.9506265453927543, -0.20321201414071263, -0.8839806989190305, 2.0917312304248266]","[-1.7312468440020015, 6.331016131840611, 4.720148413207059, 1.566309853673592, 0.8855411688952742, 3.861253098239132]",2.4664786024493925,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r1-B-25us-20260911T031134.854438Z/run.json,B,25,1,False,False,200.33963386425933,,-8.022170146465728,"[-2.771053288454959, -3.7881589073764443, -1.767613702394773, -3.338426345745576, -1.882000447042282, -3.4174945413223528]",3.7881589073764443,3.6610751846162333,False,"[-8.433872499109784, -6.278998766387358, -4.361094961849493, -8.476116246270047, -4.870171143327221, -8.238486068334586]","[-0.41170235264405897, 1.7431713800783684, 3.6610751846162333, -0.4539460998043206, 3.1519990031385063, -0.21631592186886078]",1.0630566035774,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r2-B-50us-20260911T031150.020758Z/run.json,B,50,2,False,False,,,-8.77210990001095,"[-13.454728310317423, 3.3940296589602834, 1.5062540513331708, -9.961151857551231, -0.04749481706590692, -3.631022618433244]",13.454728310317423,65.71444551706831,False,"[1.8847412164665143, -74.48655541707926, 52.93223448925532, -36.36308125510716, 34.36653227015304, -29.36040985773622]","[10.656851116477464, -65.71444551706831, 61.70434438926626, -27.590971355096215, 43.13864217016399, -20.588299957725265]",26.014659206838417,5811000000
block-20260911T030757473520Z,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/block-20260911T030757473520Z-r2-B-1000us-20260911T031205.514497Z/run.json,B,1000,2,False,True,12.547781647264095,,-0.5764120966282315,"[0.06653847191484327, -0.5895778289884669, 0.6889783744320264, -0.08328760892260909, -0.06431129519184549, -0.10539711003680133]",0.6889783744320264,7.572271641313215,True,"[-2.5000506283125645, 6.995859544684983, 3.6198695682636153, 1.3411742687492385, 0.13847935382297683, 3.1564494234038363]","[-1.9236385316843327, 7.572271641313215, 4.196281664891846, 1.9175863653774703, 0.7148914504512083, 3.7328615200320683]",2.768327956548527,5811000000
