frequency_hz,tx_port,status,frequency_difference_qualified,phase_10deg_wall_latency_ms,full_bearing_deg,full_bearing_valid,full_bearing_residual_phase_rms_deg,nominal_51mm_bearing_deg,nominal_51mm_valid,error,run_json
5812000000,TX1,analyzed,True,23.904,322.0,False,44.561470059540454,322.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5812000000-tx1-20260911T035537.238166Z/run.json
5812000000,TX2,analyzed,True,5.976,323.75,False,30.32728511498833,323.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5812000000-tx2-20260911T035546.567719Z/run.json
5813000000,TX1,analyzed,True,23.904,322.5,False,43.71040576893086,322.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5813000000-tx1-20260911T035556.201430Z/run.json
5813000000,TX2,analyzed,True,11.952,319.5,False,76.09063767589983,319.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5813000000-tx2-20260911T035605.290415Z/run.json
5814000000,TX1,analyzed,True,23.904,340.25,False,74.0242705228055,339.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5814000000-tx1-20260911T035614.510480Z/run.json
5814000000,TX2,analyzed,True,11.952,319.0,False,73.62348904040198,319.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5814000000-tx2-20260911T035623.677467Z/run.json
5815000000,TX1,analyzed,True,23.904,323.5,False,44.06063204811723,323.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5815000000-tx1-20260911T035633.172771Z/run.json
5815000000,TX2,analyzed,True,11.96,317.25,False,79.6223839754874,317.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5815000000-tx2-20260911T035642.765296Z/run.json
5816000000,TX1,analyzed,True,23.904,342.25,False,67.54770595684684,341.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5816000000-tx1-20260911T035652.541766Z/run.json
5816000000,TX2,analyzed,True,5.976,316.0,False,82.65988702285667,316.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5816000000-tx2-20260911T035701.676201Z/run.json
5817000000,TX1,analyzed,True,47.808,341.25,False,69.88325326257075,340.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5817000000-tx1-20260911T035710.995191Z/run.json
5817000000,TX2,analyzed,True,5.976,323.0,False,28.581006676010187,322.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5817000000-tx2-20260911T035720.531715Z/run.json
5818000000,TX1,analyzed,True,47.808,325.25,False,43.08063474693652,325.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5818000000-tx1-20260911T035729.729041Z/run.json
5818000000,TX2,analyzed,True,5.976,322.75,False,28.331209491781227,322.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5818000000-tx2-20260911T035739.208234Z/run.json
5819000000,TX1,analyzed,True,47.808,346.25,False,58.702580573495396,345.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5819000000-tx1-20260911T035749.234283Z/run.json
5819000000,TX2,analyzed,True,5.976,322.5,False,28.669366661080108,322.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5819000000-tx2-20260911T035758.645770Z/run.json
5820000000,TX1,analyzed,True,23.904,348.75,False,55.257264850749074,347.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5820000000-tx1-20260911T035808.081127Z/run.json
5820000000,TX2,analyzed,True,5.976,312.5,False,79.4890173867124,313.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5820000000-tx2-20260911T035817.516474Z/run.json
5821000000,TX1,analyzed,True,23.904,349.0,False,54.22840078104374,264.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5821000000-tx1-20260911T035826.851979Z/run.json
5821000000,TX2,analyzed,True,5.976,309.75,False,72.12497444230681,310.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5821000000-tx2-20260911T035835.733318Z/run.json
5822000000,TX1,analyzed,True,23.904,96.0,False,51.461701550289504,95.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5822000000-tx1-20260911T035844.990222Z/run.json
5822000000,TX2,analyzed,True,5.976,309.75,False,72.40840813122614,310.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5822000000-tx2-20260911T035854.351381Z/run.json
5823000000,TX1,analyzed,True,23.904,96.0,False,50.65077568381479,95.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5823000000-tx1-20260911T035903.618689Z/run.json
5823000000,TX2,analyzed,True,5.976,322.0,False,28.62410212988666,321.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5823000000-tx2-20260911T035912.791110Z/run.json
5824000000,TX1,analyzed,True,23.904,96.5,False,50.3973021045148,96.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5824000000-tx1-20260911T035921.872185Z/run.json
5824000000,TX2,analyzed,True,5.976,322.0,False,28.57112995339835,321.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5824000000-tx2-20260911T035931.447241Z/run.json
5825000000,TX1,analyzed,True,47.808,329.0,False,52.61952119110686,329.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5825000000-tx1-20260911T035940.495699Z/run.json
5825000000,TX2,analyzed,True,5.976,305.5,False,65.12312331103873,305.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5825000000-tx2-20260911T035950.112868Z/run.json
5826000000,TX1,analyzed,True,23.904,328.25,False,53.30291420362877,328.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5826000000-tx1-20260911T035959.088211Z/run.json
5826000000,TX2,analyzed,True,5.976,321.75,False,28.116594797793663,321.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5826000000-tx2-20260911T040008.343516Z/run.json
5827000000,TX1,analyzed,True,23.904,97.0,False,51.27467823619831,96.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5827000000-tx1-20260911T040017.363814Z/run.json
5827000000,TX2,analyzed,True,5.976,302.5,False,61.72524772314534,302.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5827000000-tx2-20260911T040026.469587Z/run.json
5828000000,TX1,analyzed,True,23.904,327.75,False,53.723099617631796,328.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5828000000-tx1-20260911T040036.094191Z/run.json
5828000000,TX2,analyzed,True,2.988,321.75,True,27.535601775731244,321.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5828000000-tx2-20260911T040045.327778Z/run.json
5829000000,TX1,analyzed,True,23.904,327.5,False,54.94191044700683,327.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5829000000-tx1-20260911T040054.275913Z/run.json
5829000000,TX2,analyzed,True,5.976,299.0,False,58.368355810944266,298.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5829000000-tx2-20260911T040103.502563Z/run.json
5830000000,TX1,analyzed,True,23.904,97.25,False,51.763432817875405,97.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5830000000-tx1-20260911T040112.461591Z/run.json
5830000000,TX2,analyzed,True,2.988,321.25,True,27.488391826152927,321.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5830000000-tx2-20260911T040121.393247Z/run.json
5831000000,TX1,analyzed,True,23.904,97.0,False,51.30958139682893,96.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5831000000-tx1-20260911T040130.464671Z/run.json
5831000000,TX2,analyzed,True,2.988,297.25,False,56.78735414419954,296.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5831000000-tx2-20260911T040139.596591Z/run.json
5832000000,TX1,analyzed,True,23.904,325.25,False,53.46406297391401,325.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5832000000-tx1-20260911T040149.126834Z/run.json
5832000000,TX2,analyzed,True,2.988,295.75,False,56.21051334786017,295.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5832000000-tx2-20260911T040158.434245Z/run.json
5833000000,TX1,analyzed,True,23.904,97.0,False,51.65201019387435,96.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5833000000-tx1-20260911T040208.145708Z/run.json
5833000000,TX2,analyzed,True,2.988,294.5,False,57.23686390927952,294.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5833000000-tx2-20260911T040217.192746Z/run.json
5834000000,TX1,analyzed,True,23.904,97.0,False,51.88973873214617,96.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5834000000-tx1-20260911T040226.301173Z/run.json
5834000000,TX2,analyzed,True,2.988,321.0,True,27.479126212697008,321.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5834000000-tx2-20260911T040235.608064Z/run.json
5835000000,TX1,analyzed,True,11.952,323.5,False,52.6955753047487,323.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5835000000-tx1-20260911T040244.688793Z/run.json
5835000000,TX2,analyzed,True,2.988,321.25,True,27.663395551288367,321.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5835000000-tx2-20260911T040254.060766Z/run.json
5836000000,TX1,analyzed,True,11.952,323.5,False,54.45068542485811,323.75,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5836000000-tx1-20260911T040303.276962Z/run.json
5836000000,TX2,analyzed,True,2.988,292.25,False,58.90143521890173,291.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5836000000-tx2-20260911T040312.275495Z/run.json
5837000000,TX1,analyzed,True,11.952,96.5,False,51.64132906503793,96.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5837000000-tx1-20260911T040322.653438Z/run.json
5837000000,TX2,analyzed,True,2.988,321.25,True,27.91930734814032,321.25,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5837000000-tx2-20260911T040331.645914Z/run.json
5838000000,TX1,analyzed,True,11.952,322.5,False,53.06665289552854,323.0,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5838000000-tx1-20260911T040340.840525Z/run.json
5838000000,TX2,analyzed,True,2.988,321.5,False,28.270019073452765,321.5,False,,/srv/bulk/samteway/lab-data/tracking-jitter-20260911-resume-v1/captures/dense-5838000000-tx2-20260911T040349.798788Z/run.json
